,Age
43767,27.0
43768,44.0
43769,44.0
43770,44.0
43771,44.0
43772,48.0
43773,48.0
43774,48.0
43775,48.0
43776,18.0
43777,18.0
43778,18.0
43779,18.0
43780,33.0
43781,33.0
43782,34.0
43783,34.0
43784,42.0
43785,42.0
43786,42.0
43787,42.0
43788,41.0
43789,42.0
43790,42.0
43791,42.0
43792,38.0
43793,38.0
43794,38.0
43795,38.0
43796,36.0
43797,36.0
43798,36.0
43799,36.0
43800,25.0
43801,25.0
43802,25.0
43803,25.0
43804,33.0
43805,33.0
43806,33.0
43807,33.0
43808,25.0
43809,26.0
43810,26.0
43811,26.0
43812,21.0
43813,21.0
43814,21.0
43815,21.0
43816,21.0
43817,22.0
43818,22.0
43819,22.0
43820,31.0
43821,31.0
43822,31.0
43823,31.0
43824,22.0
43825,22.0
43826,22.0
43827,22.0
43828,28.0
43829,28.0
43830,28.0
43831,28.0
43832,35.0
43833,35.0
43834,35.0
43835,35.0
43836,35.0
43837,35.0
43838,35.0
43839,35.0
43840,18.0
43841,19.0
43842,19.0
43843,19.0
43844,50.0
43845,50.0
43846,50.0
43847,50.0
43848,15.0
43849,15.0
43850,15.0
43851,15.0
43852,15.0
43853,15.0
43854,15.0
43855,15.0
43856,39.0
43857,39.0
43858,39.0
43859,40.0
43860,18.0
43861,18.0
43862,18.0
43863,18.0
43864,38.0
43865,38.0
43866,38.0
43867,38.0
43868,25.0
43869,25.0
43870,25.0
43871,25.0
43872,27.0
43873,27.0
43874,27.0
43875,27.0
43876,25.0
43877,25.0
43878,25.0
43879,25.0
43880,30.0
43881,30.0
43882,30.0
43883,30.0
43884,22.0
43885,22.0
43886,22.0
43887,22.0
43888,36.0
43889,36.0
43890,36.0
43891,36.0
43892,31.0
43893,31.0
43894,31.0
43895,31.0
43896,29.0
43897,29.0
43898,29.0
43899,29.0
43900,44.0
43901,44.0
43902,44.0
43903,44.0
43904,44.0
43905,44.0
43906,44.0
43907,44.0
43908,21.0
43909,22.0
43910,22.0
43911,22.0
43912,44.0
43913,44.0
43914,44.0
43915,44.0
43916,55.0
43917,55.0
43918,55.0
43919,55.0
43920,30.0
43921,30.0
43922,30.0
43923,30.0
43924,35.0
43925,35.0
43926,35.0
43927,35.0
43928,42.0
43929,42.0
43930,42.0
43931,42.0
43932,29.0
43933,29.0
43934,29.0
43935,29.0
43936,38.0
43937,38.0
43938,38.0
43939,38.0
43940,20.0
43941,20.0
43942,20.0
43943,20.0
43944,18.0
43945,18.0
43946,18.0
43947,18.0
43948,41.0
43949,41.0
43950,41.0
43951,41.0
43952,51.0
43953,51.0
43954,51.0
43955,51.0
43956,39.0
43957,39.0
43958,39.0
43959,39.0
43960,33.0
43961,34.0
43962,34.0
43963,34.0
43964,20.0
43965,20.0
43966,20.0
43967,20.0
43968,52.0
43969,52.0
43970,52.0
43971,52.0
43972,48.0
43973,48.0
43974,48.0
43975,48.0
43976,27.0
43977,27.0
43978,27.0
43979,27.0
43980,17.0
43981,17.0
43982,17.0
43983,17.0
43984,45.0
43985,45.0
43986,45.0
43987,45.0
43988,55.0
43989,55.0
43990,55.0
43991,55.0
43992,50.0
43993,50.0
43994,50.0
43995,50.0
43996,21.0
43997,21.0
43998,21.0
43999,21.0
44000,27.0
44001,27.0
44002,27.0
44003,27.0
44004,19.0
44005,19.0
44006,19.0
44007,19.0
44008,15.0
44009,15.0
44010,15.0
44011,15.0
44012,40.0
44013,40.0
44014,40.0
44015,40.0
44016,43.0
44017,43.0
44018,43.0
44019,43.0
44020,54.0
44021,54.0
44022,54.0
44023,54.0
44024,51.0
44025,51.0
44026,51.0
44027,51.0
44028,54.0
44029,54.0
44030,54.0
44031,54.0
44032,18.0
44033,18.0
44034,18.0
44035,18.0
44036,37.0
44037,37.0
44038,37.0
44039,37.0
44040,31.0
44041,31.0
44042,32.0
44043,32.0
44044,26.0
44045,26.0
44046,26.0
44047,26.0
44048,31.0
44049,31.0
44050,31.0
44051,31.0
44052,28.0
44053,28.0
44054,28.0
44055,28.0
44056,20.0
44057,20.0
44058,20.0
44059,20.0
44060,22.0
44061,22.0
44062,22.0
44063,22.0
44064,52.0
44065,52.0
44066,52.0
44067,52.0
44068,42.0
44069,43.0
44070,43.0
44071,43.0
44072,18.0
44073,18.0
44074,18.0
44075,18.0
44076,31.0
44077,31.0
44078,31.0
44079,31.0
44080,38.0
44081,38.0
44082,38.0
44083,38.0
44084,32.0
44085,32.0
44086,32.0
44087,32.0
44088,44.0
44089,44.0
44090,44.0
44091,44.0
44092,25.0
44093,25.0
44094,25.0
44095,25.0
44096,21.0
44097,21.0
44098,21.0
44099,21.0
44100,29.0
44101,29.0
44102,29.0
44103,29.0
44104,36.0
44105,36.0
44106,36.0
44107,36.0
44108,41.0
44109,41.0
44110,41.0
44111,41.0
44112,30.0
44113,30.0
44114,30.0
44115,30.0
44116,44.0
44117,44.0
44118,44.0
44119,44.0
44120,26.0
44121,26.0
44122,27.0
44123,27.0
44124,41.0
44125,41.0
44126,41.0
44127,41.0
44128,36.0
44129,36.0
44130,36.0
44131,36.0
44132,27.0
44133,27.0
44134,27.0
44135,27.0
44136,16.0
44137,16.0
44138,16.0
44139,16.0
44140,31.0
44141,31.0
44142,31.0
44143,31.0
44144,55.0
44145,55.0
44146,55.0
44147,55.0
44148,28.0
44149,28.0
44150,28.0
44151,28.0
44152,46.0
44153,46.0
44154,46.0
44155,46.0
44156,21.0
44157,21.0
44158,21.0
44159,21.0
44160,23.0
44161,23.0
44162,23.0
44163,23.0
44164,52.0
44165,52.0
44166,52.0
44167,52.0
44168,26.0
44169,26.0
44170,26.0
44171,26.0
44172,22.0
44173,23.0
44174,23.0
44175,23.0
44176,24.0
44177,24.0
44178,24.0
44179,24.0
44180,29.0
44181,29.0
44182,29.0
44183,29.0
44184,46.0
44185,46.0
44186,46.0
44187,46.0
44188,19.0
44189,19.0
44190,19.0
44191,19.0
44192,51.0
44193,51.0
44194,51.0
44195,51.0
44196,44.0
44197,44.0
44198,44.0
44199,44.0
44200,24.0
44201,24.0
44202,24.0
44203,24.0
44204,29.0
44205,29.0
44206,29.0
44207,29.0
44208,41.0
44209,41.0
44210,41.0
44211,41.0
44212,52.0
44213,52.0
44214,52.0
44215,53.0
44216,43.0
44217,43.0
44218,43.0
44219,43.0
44220,29.0
44221,29.0
44222,30.0
44223,30.0
44224,33.0
44225,33.0
44226,33.0
44227,33.0
44228,22.0
44229,22.0
44230,22.0
44231,22.0
44232,35.0
44233,35.0
44234,35.0
44235,35.0
44236,26.0
44237,26.0
44238,26.0
44239,26.0
44240,35.0
44241,35.0
44242,35.0
44243,35.0
44244,16.0
44245,16.0
44246,16.0
44247,16.0
44248,53.0
44249,53.0
44250,53.0
44251,53.0
44252,43.0
44253,43.0
44254,43.0
44255,43.0
44256,19.0
44257,19.0
44258,19.0
44259,19.0
44260,23.0
44261,23.0
44262,23.0
44263,23.0
44264,21.0
44265,21.0
44266,21.0
44267,21.0
44268,41.0
44269,41.0
44270,41.0
44271,41.0
44272,38.0
44273,38.0
44274,39.0
44275,39.0
44276,51.0
44277,51.0
44278,51.0
44279,51.0
44280,24.0
44281,24.0
44282,24.0
44283,24.0
44284,15.0
44285,15.0
44286,15.0
44287,15.0
44288,51.0
44289,51.0
44290,51.0
44291,51.0
44292,46.0
44293,46.0
44294,46.0
44295,46.0
44296,18.0
44297,18.0
44298,18.0
44299,18.0
44300,22.0
44301,22.0
44302,22.0
44303,22.0
44304,32.0
44305,32.0
44306,32.0
44307,32.0
44308,37.0
44309,38.0
44310,38.0
44311,38.0
44312,51.0
44313,51.0
44314,51.0
44315,51.0
44316,56.0
44317,56.0
44318,56.0
44319,56.0
44320,45.0
44321,45.0
44322,45.0
44323,45.0
44324,52.0
44325,52.0
44326,52.0
44327,52.0
44328,27.0
44329,27.0
44330,27.0
44331,27.0
44332,28.0
44333,28.0
44334,28.0
44335,28.0
44336,45.0
44337,45.0
44338,45.0
44339,45.0
44340,23.0
44341,23.0
44342,23.0
44343,23.0
44344,54.0
44345,54.0
44346,54.0
44347,54.0
44348,50.0
44349,50.0
44350,50.0
44351,50.0
44352,18.0
44353,18.0
44354,18.0
44355,18.0
44356,42.0
44357,42.0
44358,42.0
44359,42.0
44360,41.0
44361,41.0
44362,41.0
44363,41.0
44364,21.0
44365,21.0
44366,21.0
44367,21.0
44368,42.0
44369,42.0
44370,42.0
44371,42.0
44372,23.0
44373,23.0
44374,24.0
44375,24.0
44376,55.0
44377,55.0
44378,55.0
44379,55.0
44380,28.0
44381,28.0
44382,28.0
44383,29.0
44384,41.0
44385,41.0
44386,41.0
44387,41.0
44388,34.0
44389,34.0
44390,34.0
44391,34.0
44392,26.0
44393,26.0
44394,26.0
44395,26.0
44396,47.0
44397,47.0
44398,47.0
44399,47.0
44400,27.0
44401,27.0
44402,27.0
44403,28.0
44404,39.0
44405,39.0
44406,39.0
44407,39.0
44408,42.0
44409,42.0
44410,42.0
44411,42.0
44412,33.0
44413,33.0
44414,33.0
44415,33.0
44416,32.0
44417,32.0
44418,32.0
44419,32.0
44420,34.0
44421,34.0
44422,34.0
44423,34.0
44424,43.0
44425,43.0
44426,43.0
44427,43.0
44428,29.0
44429,29.0
44430,29.0
44431,29.0
44432,26.0
44433,26.0
44434,26.0
44435,26.0
44436,19.0
44437,19.0
44438,19.0
44439,19.0
44440,52.0
44441,52.0
44442,52.0
44443,52.0
44444,43.0
44445,43.0
44446,43.0
44447,43.0
44448,27.0
44449,27.0
44450,27.0
44451,27.0
44452,21.0
44453,21.0
44454,21.0
44455,21.0
44456,30.0
44457,30.0
44458,30.0
44459,30.0
44460,41.0
44461,41.0
44462,41.0
44463,41.0
44464,54.0
44465,55.0
44466,55.0
44467,55.0
44468,45.0
44469,45.0
44470,45.0
44471,45.0
44472,32.0
44473,32.0
44474,32.0
44475,32.0
44476,25.0
44477,25.0
44478,25.0
44479,25.0
44480,44.0
44481,44.0
44482,44.0
44483,45.0
44484,34.0
44485,34.0
44486,34.0
44487,34.0
44488,32.0
44489,32.0
44490,32.0
44491,32.0
44492,44.0
44493,44.0
44494,44.0
44495,44.0
44496,53.0
44497,53.0
44498,53.0
44499,53.0
44500,18.0
44501,19.0
44502,19.0
44503,19.0
44504,19.0
44505,20.0
44506,20.0
44507,20.0
44508,49.0
44509,49.0
44510,50.0
44511,50.0
44512,25.0
44513,25.0
44514,25.0
44515,25.0
44516,14.0
44517,14.0
44518,14.0
44519,14.0
44520,25.0
44521,25.0
44522,25.0
44523,25.0
44524,29.0
44525,29.0
44526,29.0
44527,29.0
44528,39.0
44529,39.0
44530,39.0
44531,39.0
44532,50.0
44533,50.0
44534,50.0
44535,50.0
44536,39.0
44537,39.0
44538,39.0
44539,39.0
44540,18.0
44541,18.0
44542,18.0
44543,18.0
44544,52.0
44545,52.0
44546,52.0
44547,52.0
44548,24.0
44549,24.0
44550,24.0
44551,24.0
44552,38.0
44553,38.0
44554,38.0
44555,38.0
44556,50.0
44557,50.0
44558,50.0
44559,50.0
44560,26.0
44561,26.0
44562,26.0
44563,26.0
44564,41.0
44565,41.0
44566,41.0
44567,41.0
44568,38.0
44569,38.0
44570,38.0
44571,38.0
44572,43.0
44573,43.0
44574,43.0
44575,43.0
44576,47.0
44577,47.0
44578,47.0
44579,47.0
44580,37.0
44581,37.0
44582,37.0
44583,37.0
44584,30.0
44585,30.0
44586,30.0
44587,30.0
44588,23.0
44589,23.0
44590,23.0
44591,23.0
44592,47.0
44593,47.0
44594,47.0
44595,47.0
44596,24.0
44597,25.0
44598,25.0
44599,25.0
44600,42.0
44601,42.0
44602,42.0
44603,42.0
44604,18.0
44605,18.0
44606,18.0
44607,18.0
44608,30.0
44609,30.0
44610,30.0
44611,30.0
44612,35.0
44613,35.0
44614,35.0
44615,35.0
44616,30.0
44617,30.0
44618,30.0
44619,30.0
44620,40.0
44621,40.0
44622,40.0
44623,40.0
44624,25.0
44625,25.0
44626,25.0
44627,25.0
44628,15.0
44629,15.0
44630,15.0
44631,15.0
44632,15.0
44633,15.0
44634,15.0
44635,15.0
44636,20.0
44637,20.0
44638,20.0
44639,20.0
44640,29.0
44641,29.0
44642,29.0
44643,30.0
44644,53.0
44645,53.0
44646,53.0
44647,53.0
44648,29.0
44649,29.0
44650,29.0
44651,29.0
44652,33.0
44653,33.0
44654,33.0
44655,33.0
44656,16.0
44657,16.0
44658,16.0
44659,16.0
44660,32.0
44661,32.0
44662,32.0
44663,32.0
44664,29.0
44665,29.0
44666,29.0
44667,29.0
44668,26.0
44669,26.0
44670,26.0
44671,26.0
44672,33.0
44673,33.0
44674,33.0
44675,33.0
44676,37.0
44677,37.0
44678,37.0
44679,37.0
44680,37.0
44681,37.0
44682,37.0
44683,37.0
44684,36.0
44685,36.0
44686,36.0
44687,36.0
44688,50.0
44689,50.0
44690,51.0
44691,51.0
44692,14.0
44693,14.0
44694,14.0
44695,14.0
44696,47.0
44697,47.0
44698,47.0
44699,47.0
44700,20.0
44701,20.0
44702,20.0
44703,20.0
44704,43.0
44705,43.0
44706,43.0
44707,43.0
44708,26.0
44709,26.0
44710,26.0
44711,26.0
44712,22.0
44713,22.0
44714,22.0
44715,22.0
44716,28.0
44717,28.0
44718,28.0
44719,28.0
44720,30.0
44721,31.0
44722,31.0
44723,31.0
44724,31.0
44725,31.0
44726,31.0
44727,31.0
44728,44.0
44729,44.0
44730,44.0
44731,44.0
44732,42.0
44733,42.0
44734,42.0
44735,42.0
44736,40.0
44737,40.0
44738,40.0
44739,40.0
44740,21.0
44741,21.0
44742,21.0
44743,21.0
44744,15.0
44745,15.0
44746,15.0
44747,15.0
44748,27.0
44749,28.0
44750,28.0
44751,28.0
44752,23.0
44753,23.0
44754,23.0
44755,23.0
44756,38.0
44757,38.0
44758,38.0
44759,38.0
44760,32.0
44761,32.0
44762,32.0
44763,32.0
44764,31.0
44765,31.0
44766,31.0
44767,31.0
44768,32.0
44769,32.0
44770,32.0
44771,32.0
44772,34.0
44773,34.0
44774,34.0
44775,34.0
44776,43.0
44777,43.0
44778,43.0
44779,43.0
44780,34.0
44781,34.0
44782,34.0
44783,34.0
44784,37.0
44785,37.0
44786,37.0
44787,37.0
44788,38.0
44789,38.0
44790,38.0
44791,38.0
44792,33.0
44793,33.0
44794,33.0
44795,33.0
44796,37.0
44797,37.0
44798,37.0
44799,38.0
44800,39.0
44801,39.0
44802,39.0
44803,39.0
44804,33.0
44805,33.0
44806,33.0
44807,33.0
44808,43.0
44809,43.0
44810,43.0
44811,43.0
44812,27.0
44813,27.0
44814,27.0
44815,27.0
44816,31.0
44817,31.0
44818,31.0
44819,31.0
44820,47.0
44821,47.0
44822,47.0
44823,47.0
44824,15.0
44825,15.0
44826,15.0
44827,15.0
44828,37.0
44829,37.0
44830,38.0
44831,38.0
44832,36.0
44833,36.0
44834,36.0
44835,36.0
44836,38.0
44837,38.0
44838,38.0
44839,38.0
44840,19.0
44841,19.0
44842,19.0
44843,19.0
44844,27.0
44845,27.0
44846,27.0
44847,27.0
44848,22.0
44849,22.0
44850,22.0
44851,22.0
44852,39.0
44853,39.0
44854,39.0
44855,39.0
44856,34.0
44857,34.0
44858,34.0
44859,34.0
44860,19.0
44861,19.0
44862,19.0
44863,19.0
44864,47.0
44865,47.0
44866,47.0
44867,47.0
44868,14.0
44869,14.0
44870,14.0
44871,14.0
44872,55.0
44873,55.0
44874,55.0
44875,55.0
44876,26.0
44877,26.0
44878,26.0
44879,26.0
44880,17.0
44881,17.0
44882,17.0
44883,17.0
44884,16.0
44885,16.0
44886,16.0
44887,17.0
44888,37.0
44889,37.0
44890,37.0
44891,37.0
44892,42.0
44893,42.0
44894,42.0
44895,42.0
44896,42.0
44897,42.0
44898,42.0
44899,42.0
44900,35.0
44901,35.0
44902,35.0
44903,35.0
44904,23.0
44905,23.0
44906,23.0
44907,23.0
44908,21.0
44909,21.0
44910,21.0
44911,21.0
44912,36.0
44913,36.0
44914,36.0
44915,36.0
44916,49.0
44917,49.0
44918,49.0
44919,49.0
44920,32.0
44921,32.0
44922,32.0
44923,32.0
44924,27.0
44925,27.0
44926,27.0
44927,27.0
44928,30.0
44929,30.0
44930,30.0
44931,31.0
44932,43.0
44933,43.0
44934,43.0
44935,43.0
44936,27.0
44937,27.0
44938,27.0
44939,27.0
44940,41.0
44941,41.0
44942,41.0
44943,41.0
44944,31.0
44945,31.0
44946,31.0
44947,31.0
44948,45.0
44949,45.0
44950,45.0
44951,45.0
44952,40.0
44953,40.0
44954,40.0
44955,40.0
44956,18.0
44957,18.0
44958,18.0
44959,18.0
44960,23.0
44961,23.0
44962,23.0
44963,23.0
44964,22.0
44965,22.0
44966,22.0
44967,22.0
44968,25.0
44969,25.0
44970,25.0
44971,25.0
44972,35.0
44973,35.0
44974,35.0
44975,35.0
44976,24.0
44977,24.0
44978,24.0
44979,24.0
44980,33.0
44981,33.0
44982,34.0
44983,34.0
44984,49.0
44985,50.0
44986,50.0
44987,50.0
44988,27.0
44989,27.0
44990,27.0
44991,27.0
44992,38.0
44993,38.0
44994,38.0
44995,38.0
44996,40.0
44997,40.0
44998,40.0
44999,40.0
45000,52.0
45001,52.0
45002,52.0
45003,52.0
45004,30.0
45005,30.0
45006,30.0
45007,30.0
45008,41.0
45009,41.0
45010,41.0
45011,41.0
45012,52.0
45013,52.0
45014,52.0
45015,53.0
45016,38.0
45017,38.0
45018,38.0
45019,38.0
45020,30.0
45021,30.0
45022,30.0
45023,30.0
45024,20.0
45025,20.0
45026,20.0
45027,20.0
45028,17.0
45029,17.0
45030,17.0
45031,17.0
45032,35.0
45033,35.0
45034,35.0
45035,35.0
45036,36.0
45037,37.0
45038,37.0
45039,37.0
45040,15.0
45041,15.0
45042,15.0
45043,15.0
45044,43.0
45045,43.0
45046,43.0
45047,43.0
45048,15.0
45049,15.0
45050,15.0
45051,15.0
45052,36.0
45053,36.0
45054,36.0
45055,36.0
45056,38.0
45057,38.0
45058,38.0
45059,38.0
45060,52.0
45061,52.0
45062,52.0
45063,52.0
45064,34.0
45065,34.0
45066,34.0
45067,34.0
45068,27.0
45069,27.0
45070,27.0
45071,27.0
45072,17.0
45073,17.0
45074,17.0
45075,17.0
45076,51.0
45077,51.0
45078,51.0
45079,51.0
45080,22.0
45081,22.0
45082,22.0
45083,22.0
45084,37.0
45085,37.0
45086,37.0
45087,37.0
45088,46.0
45089,46.0
45090,46.0
45091,46.0
45092,23.0
45093,23.0
45094,23.0
45095,23.0
45096,36.0
45097,36.0
45098,36.0
45099,36.0
45100,20.0
45101,20.0
45102,20.0
45103,21.0
45104,42.0
45105,42.0
45106,42.0
45107,42.0
45108,38.0
45109,38.0
45110,38.0
45111,38.0
45112,54.0
45113,54.0
45114,54.0
45115,54.0
45116,44.0
45117,44.0
45118,44.0
45119,44.0
45120,21.0
45121,21.0
45122,21.0
45123,21.0
45124,25.0
45125,25.0
45126,25.0
45127,25.0
45128,35.0
45129,35.0
45130,35.0
45131,35.0
45132,44.0
45133,44.0
45134,44.0
45135,44.0
45136,23.0
45137,23.0
45138,24.0
45139,24.0
45140,35.0
45141,35.0
45142,35.0
45143,35.0
45144,55.0
45145,55.0
45146,55.0
45147,55.0
45148,21.0
45149,21.0
45150,21.0
45151,21.0
45152,18.0
45153,18.0
45154,18.0
45155,18.0
45156,37.0
45157,37.0
45158,37.0
45159,37.0
45160,28.0
45161,28.0
45162,28.0
45163,29.0
45164,36.0
45165,36.0
45166,36.0
45167,36.0
45168,17.0
45169,17.0
45170,17.0
45171,17.0
45172,27.0
45173,27.0
45174,27.0
45175,27.0
45176,24.0
45177,24.0
45178,24.0
45179,24.0
45180,35.0
45181,35.0
45182,35.0
45183,35.0
45184,36.0
45185,36.0
45186,36.0
45187,36.0
45188,39.0
45189,40.0
45190,40.0
45191,40.0
45192,46.0
45193,46.0
45194,46.0
45195,46.0
45196,29.0
45197,29.0
45198,29.0
45199,29.0
45200,47.0
45201,47.0
45202,47.0
45203,47.0
45204,15.0
45205,15.0
45206,15.0
45207,15.0
45208,41.0
45209,41.0
45210,41.0
45211,41.0
45212,35.0
45213,35.0
45214,35.0
45215,35.0
45216,32.0
45217,32.0
45218,32.0
45219,32.0
45220,36.0
45221,36.0
45222,36.0
45223,36.0
45224,40.0
45225,40.0
45226,40.0
45227,40.0
45228,30.0
45229,30.0
45230,30.0
45231,30.0
45232,26.0
45233,26.0
45234,26.0
45235,26.0
45236,27.0
45237,27.0
45238,27.0
45239,27.0
45240,19.0
45241,20.0
45242,20.0
45243,20.0
45244,29.0
45245,29.0
45246,29.0
45247,29.0
45248,50.0
45249,50.0
45250,50.0
45251,50.0
45252,35.0
45253,35.0
45254,35.0
45255,35.0
45256,41.0
45257,41.0
45258,41.0
45259,41.0
45260,36.0
45261,36.0
45262,36.0
45263,36.0
45264,22.0
45265,22.0
45266,22.0
45267,22.0
45268,17.0
45269,17.0
45270,17.0
45271,17.0
45272,32.0
45273,32.0
45274,32.0
45275,32.0
45276,44.0
45277,44.0
45278,44.0
45279,44.0
45280,29.0
45281,29.0
45282,29.0
45283,29.0
45284,27.0
45285,27.0
45286,27.0
45287,27.0
45288,34.0
45289,34.0
45290,34.0
45291,34.0
45292,20.0
45293,20.0
45294,20.0
45295,20.0
45296,37.0
45297,37.0
45298,37.0
45299,37.0
45300,44.0
45301,44.0
45302,44.0
45303,44.0
45304,27.0
45305,27.0
45306,27.0
45307,27.0
45308,51.0
45309,51.0
45310,51.0
45311,51.0
45312,17.0
45313,17.0
45314,17.0
45315,18.0
45316,19.0
45317,19.0
45318,19.0
45319,19.0
45320,23.0
45321,23.0
45322,23.0
45323,23.0
45324,33.0
45325,33.0
45326,33.0
45327,33.0
45328,16.0
45329,16.0
45330,16.0
45331,16.0
45332,16.0
45333,16.0
45334,17.0
45335,17.0
45336,48.0
45337,48.0
45338,48.0
45339,48.0
45340,29.0
45341,29.0
45342,29.0
45343,29.0
45344,39.0
45345,39.0
45346,39.0
45347,39.0
45348,19.0
45349,20.0
45350,20.0
45351,20.0
45352,44.0
45353,44.0
45354,44.0
45355,44.0
45356,44.0
45357,44.0
45358,44.0
45359,44.0
45360,20.0
45361,20.0
45362,20.0
45363,20.0
45364,43.0
45365,43.0
45366,43.0
45367,43.0
45368,35.0
45369,35.0
45370,35.0
45371,35.0
45372,28.0
45373,28.0
45374,28.0
45375,28.0
45376,28.0
45377,28.0
45378,28.0
45379,28.0
45380,22.0
45381,22.0
45382,22.0
45383,22.0
45384,40.0
45385,40.0
45386,40.0
45387,40.0
45388,42.0
45389,42.0
45390,42.0
45391,42.0
45392,24.0
45393,24.0
45394,25.0
45395,25.0
45396,48.0
45397,49.0
45398,49.0
45399,49.0
45400,42.0
45401,42.0
45402,43.0
45403,43.0
45404,45.0
45405,45.0
45406,45.0
45407,45.0
45408,23.0
45409,23.0
45410,23.0
45411,23.0
45412,24.0
45413,24.0
45414,24.0
45415,24.0
45416,34.0
45417,34.0
45418,34.0
45419,34.0
45420,17.0
45421,17.0
45422,17.0
45423,17.0
45424,30.0
45425,30.0
45426,30.0
45427,30.0
45428,41.0
45429,41.0
45430,41.0
45431,41.0
45432,33.0
45433,33.0
45434,33.0
45435,33.0
45436,40.0
45437,40.0
45438,40.0
45439,40.0
45440,26.0
45441,26.0
45442,26.0
45443,26.0
45444,36.0
45445,36.0
45446,36.0
45447,36.0
45448,41.0
45449,41.0
45450,41.0
45451,41.0
45452,32.0
45453,32.0
45454,32.0
45455,32.0
45456,52.0
45457,52.0
45458,52.0
45459,52.0
45460,40.0
45461,40.0
45462,40.0
45463,40.0
45464,23.0
45465,23.0
45466,23.0
45467,23.0
45468,46.0
45469,46.0
45470,46.0
45471,46.0
45472,30.0
45473,30.0
45474,30.0
45475,30.0
45476,43.0
45477,43.0
45478,43.0
45479,43.0
45480,37.0
45481,37.0
45482,37.0
45483,37.0
45484,24.0
45485,24.0
45486,24.0
45487,24.0
45488,45.0
45489,45.0
45490,45.0
45491,45.0
45492,38.0
45493,38.0
45494,38.0
45495,38.0
45496,32.0
45497,32.0
45498,32.0
45499,32.0
45500,28.0
45501,28.0
45502,28.0
45503,28.0
45504,24.0
45505,24.0
45506,24.0
45507,24.0
45508,39.0
45509,39.0
45510,39.0
45511,39.0
45512,25.0
45513,25.0
45514,25.0
45515,25.0
45516,23.0
45517,23.0
