,Amount_invested_monthly
24332,97.08345086
24333,97.08345086
24334,97.08345086
24335,97.08345086
24336,54.85197492
24337,54.85197492
24338,54.85197492
24339,54.85197492
24340,78.84794684
24341,78.84794684
24342,78.84794684
24343,78.84794684
24344,39.02259832
24345,39.02259832
24346,39.02259832
24347,39.02259832
24348,66.54201913
24349,66.54201913
24350,66.54201913
24351,66.54201913
24352,293.0807276
24353,92.56365163
24354,253.857308
24355,122.6462075
24356,111.2357071
24357,111.2357071
24358,111.2357071
24359,111.2357071
24360,17.9322048
24361,17.9322048
24362,17.9322048
24363,17.9322048
24364,181.1884122
24365,102.7690545
24366,254.5575682
24367,53.17558229
24368,117.5892445
24369,57.71258013
24370,50.67931371
24371,78.54574193
24372,42.37529137
24373,29.28187342
24374,39.01461642
24375,105.4798019
24376,134.2423115
24377,269.6812811
24378,230.7105353
24379,377.4894798
24380,46.05987977
24381,46.05987977
24382,46.05987977
24383,46.05987977
24384,55.10730594
24385,55.10730594
24386,55.10730594
24387,55.10730594
24388,25.08032675
24389,25.08032675
24390,25.08032675
24391,25.08032675
24392,82.453988
24393,98.91266062
24394,36.56568881
24395,136.1595239
24396,20.89614229
24397,10.50873163
24398,50.35542076
24399,67.35035623
24400,0.0
24401,0.0
24402,0.0
24403,0.0
24404,26.74856121
24405,154.1825339
24406,265.3184474
24407,123.2023303
24408,47.89495181
24409,47.89495181
24410,47.89495181
24411,47.89495181
24412,33.11103287
24413,33.11103287
24414,33.11103287
24415,33.11103287
24416,160.7954744
24417,148.8970383
24418,68.00253542
24419,25.145104
24420,70.84156657
24421,83.97238886
24422,60.8236452
24423,34.06014853
24424,86.54795907
24425,86.54795907
24426,86.54795907
24427,86.54795907
24428,178.0497738
24429,109.2517442
24430,93.46108753
24431,724.7741495
24432,102.4300745
24433,102.4300745
24434,102.4300745
24435,102.4300745
24436,74.95501812
24437,74.95501812
24438,74.95501812
24439,74.95501812
24440,73.58506606
24441,73.58506606
24442,73.58506606
24443,73.58506606
24444,30.89855699
24445,30.89855699
24446,30.89855699
24447,30.89855699
24448,58.98444433
24449,58.98444433
24450,58.98444433
24451,58.98444433
24452,113.5822168
24453,113.5822168
24454,113.5822168
24455,113.5822168
24456,75.03466383
24457,75.03466383
24458,75.03466383
24459,75.03466383
24460,24.21486949
24461,24.21486949
24462,24.21486949
24463,24.21486949
24464,40.69538288
24465,40.69538288
24466,40.69538288
24467,40.69538288
24468,70.78637759
24469,69.13490239
24470,137.0266158
24471,93.76577067
24472,769.0771766
24473,189.1333928
24474,394.9500227
24475,414.3768947
24476,74.42292093
24477,74.42292093
24478,74.42292093
24479,74.42292093
24480,272.173896
24481,201.1821275
24482,664.7972553
24483,665.3059846
24484,29.04823974
24485,29.04823974
24486,29.04823974
24487,29.04823974
24488,17.9075274
24489,17.9075274
24490,17.9075274
24491,17.9075274
24492,25.82059101
24493,25.82059101
24494,25.82059101
24495,25.82059101
24496,51.30187062
24497,51.30187062
24498,51.30187062
24499,51.30187062
24500,45.78817247
24501,45.78817247
24502,45.78817247
24503,45.78817247
24504,26.92798212
24505,26.92798212
24506,26.92798212
24507,26.92798212
24508,150.0143771
24509,150.0143771
24510,150.0143771
24511,150.0143771
24512,33.78661823
24513,33.78661823
24514,33.78661823
24515,33.78661823
24516,409.7251525
24517,1161.695695
24518,95.55527524
24519,634.2752853
24520,61.34785232
24521,61.34785232
24522,61.34785232
24523,61.34785232
24524,20.75243268
24525,20.75243268
24526,20.75243268
24527,20.75243268
24528,22.07922627
24529,22.07922627
24530,22.07922627
24531,22.07922627
24532,30.04756478
24533,30.04756478
24534,30.04756478
24535,30.04756478
24536,59.7596752
24537,59.7596752
24538,59.7596752
24539,59.7596752
24540,26.70545265
24541,75.04817079
24542,67.7990582
24543,28.42330604
24544,33.39987966
24545,33.39987966
24546,33.39987966
24547,33.39987966
24548,21.39848076
24549,55.92646497
24550,38.6326654
24551,29.06111982
24552,67.57968948
24553,67.57968948
24554,67.57968948
24555,67.57968948
24556,18.66598095
24557,18.66598095
24558,18.66598095
24559,18.66598095
24560,175.0445388
24561,175.0445388
24562,175.0445388
24563,175.0445388
24564,19.53346372
24565,19.53346372
24566,19.53346372
24567,19.53346372
24568,470.5169296
24569,795.3941751
24570,144.0825735
24571,631.8412831
24572,31.13264571
24573,31.13264571
24574,31.13264571
24575,31.13264571
24576,28.85923496
24577,28.85923496
24578,28.85923496
24579,28.85923496
24580,134.6031981
24581,67.8013631
24582,56.26526123
24583,88.35921045
24584,195.4639921
24585,310.3874125
24586,173.1169564
24587,52.87318237
24588,44.87000746
24589,44.87000746
24590,44.87000746
24591,44.87000746
24592,51.00145445
24593,51.00145445
24594,51.00145445
24595,51.00145445
24596,26.76615846
24597,26.76615846
24598,26.76615846
24599,26.76615846
24600,814.6966976
24601,386.7145814
24602,119.2831809
24603,544.5268972
24604,111.4075948
24605,94.24233444
24606,749.4324103
24607,141.3659323
24608,39.24520604
24609,69.17352304
24610,50.1450199
24611,100.197876
24612,29.99689729
24613,29.99689729
24614,29.99689729
24615,29.99689729
24616,40.3209939
24617,40.3209939
24618,40.3209939
24619,40.3209939
24620,46.07043631
24621,46.04118531
24622,107.260609
24623,159.6422955
24624,111.5559181
24625,51.91678354
24626,175.4693593
24627,74.34656306
24628,68.01065939
24629,23.67706408
24630,14.76963333
24631,282.6147017
24632,31.45663174
24633,31.45663174
24634,31.45663174
24635,31.45663174
24636,56.44340269
24637,56.44340269
24638,56.44340269
24639,56.44340269
24640,75.08354044
24641,560.7248379
24642,213.7321154
24643,82.36336672
24644,15.95544134
24645,15.95544134
24646,15.95544134
24647,15.95544134
24648,106.584468
24649,437.9240764
24650,66.84727245
24651,688.4981334
24652,100.9963789
24653,100.9963789
24654,100.9963789
24655,100.9963789
24656,34.01539024
24657,34.01539024
24658,34.01539024
24659,34.01539024
24660,67.42700637
24661,67.42700637
24662,67.42700637
24663,67.42700637
24664,83.35868859
24665,83.35868859
24666,83.35868859
24667,83.35868859
24668,22.47384432
24669,22.47384432
24670,22.47384432
24671,22.47384432
24672,145.4940628
24673,100.8376033
24674,83.54373882
24675,35.00831655
24676,88.25833404
24677,88.25833404
24678,88.25833404
24679,88.25833404
24680,32.60951181
24681,32.60951181
24682,32.60951181
24683,32.60951181
24684,134.5343305
24685,134.5343305
24686,134.5343305
24687,134.5343305
24688,412.493422
24689,1234.854981
24690,294.7612911
24691,371.9160397
24692,34.49637585
24693,34.49637585
24694,34.49637585
24695,34.49637585
24696,33.65862376
24697,33.65862376
24698,33.65862376
24699,33.65862376
24700,167.5445924
24701,1052.065284
24702,225.7872502
24703,644.0420686
24704,32.29977433
24705,32.29977433
24706,32.29977433
24707,32.29977433
24708,23.73062335
24709,23.73062335
24710,23.73062335
24711,23.73062335
24712,36.09838183
24713,36.09838183
24714,36.09838183
24715,36.09838183
24716,51.7272983
24717,179.9525949
24718,108.099925
24719,49.69095445
24720,70.03556242
24721,70.03556242
24722,70.03556242
24723,70.03556242
24724,25.58744294
24725,25.58744294
24726,25.58744294
24727,25.58744294
24728,56.62187486
24729,56.62187486
24730,56.62187486
24731,56.62187486
24732,42.45328201
24733,62.58686909
24734,53.48162334
24735,100.1060798
24736,32.0954386
24737,32.0954386
24738,32.0954386
24739,32.0954386
24740,161.1604278
24741,279.0798885
24742,332.2910104
24743,76.48416613
24744,35.5134645
24745,35.5134645
24746,35.5134645
24747,35.5134645
24748,43.39854416
24749,43.39854416
24750,43.39854416
24751,43.39854416
24752,53.72614543
24753,53.72614543
24754,53.72614543
24755,53.72614543
24756,137.5599088
24757,137.5599088
24758,137.5599088
24759,137.5599088
24760,97.29532189
24761,140.8689953
24762,16.32500034
24763,155.3192439
24764,93.50341348
24765,33.68244222
24766,85.17997823
24767,164.870454
24768,27.10449935
24769,27.10449935
24770,27.10449935
24771,27.10449935
24772,248.6171962
24773,58.07993954
24774,269.2053544
24775,68.62006119
24776,622.7939007
24777,659.5287382
24778,515.1605692
24779,512.0559131
24780,65.05478608
24781,65.05478608
24782,65.05478608
24783,65.05478608
24784,12.37085245
24785,12.37085245
24786,12.37085245
24787,12.37085245
24788,49.94254015
24789,49.94254015
24790,49.94254015
24791,49.94254015
24792,61.55725345
24793,61.55725345
24794,61.55725345
24795,61.55725345
24796,32.60925816
24797,32.60925816
24798,32.60925816
24799,32.60925816
24800,131.9710061
24801,236.1960782
24802,254.1133803
24803,82.38188247
24804,46.04036019
24805,46.04036019
24806,46.04036019
24807,46.04036019
24808,46.29711994
24809,87.73106513
24810,22.68130017
24811,221.0100543
24812,51.69463276
24813,51.69463276
24814,51.69463276
24815,51.69463276
24816,173.8906835
24817,133.7416191
24818,113.8768347
24819,219.5720419
24820,20.60333925
24821,20.60333925
24822,20.60333925
24823,20.60333925
24824,297.750744
24825,380.5508175
24826,36.48852505
24827,162.9136564
24828,376.3834681
24829,132.6396249
24830,78.46913101
24831,95.85225396
24832,89.98599217
24833,89.98599217
24834,89.98599217
24835,89.98599217
24836,82.96558112
24837,117.3154951
24838,134.7737692
24839,51.25172987
24840,67.05982268
24841,67.05982268
24842,67.05982268
24843,67.05982268
24844,31.10135959
24845,31.10135959
24846,31.10135959
24847,31.10135959
24848,24.82962654
24849,24.82962654
24850,24.82962654
24851,24.82962654
24852,89.07171361
24853,66.3423538
24854,87.93208274
24855,54.38826287
24856,1365.929177
24857,283.5009937
24858,721.1561087
24859,106.9459368
24860,21.81481761
24861,21.81481761
24862,21.81481761
24863,21.81481761
24864,533.7303815
24865,669.1198787
24866,639.0768761
24867,299.6924663
24868,67.84855807
24869,67.84855807
24870,67.84855807
24871,67.84855807
24872,25.30596763
24873,25.30596763
24874,25.30596763
24875,25.30596763
24876,64.38733303
24877,64.38733303
24878,64.38733303
24879,64.38733303
24880,80.27765164
24881,80.27765164
24882,80.27765164
24883,80.27765164
24884,53.84868258
24885,53.84868258
24886,53.84868258
24887,53.84868258
24888,96.72276565
24889,96.72276565
24890,96.72276565
24891,96.72276565
24892,128.3087241
24893,128.3087241
24894,128.3087241
24895,128.3087241
24896,70.71377158
24897,70.71377158
24898,70.71377158
24899,70.71377158
24900,28.03507176
24901,28.03507176
24902,28.03507176
24903,28.03507176
24904,49.59714282
24905,49.59714282
24906,49.59714282
24907,49.59714282
24908,163.7786642
24909,40.30654437
24910,46.7879635
24911,47.28089159
24912,254.0858475
24913,103.632787
24914,159.6409366
24915,141.4408368
24916,47.6271958
24917,47.6271958
24918,47.6271958
24919,47.6271958
24920,79.60469004
24921,78.63383097
24922,116.9316981
24923,186.4924074
24924,21.56759105
24925,21.56759105
24926,21.56759105
24927,21.56759105
24928,93.81792471
24929,93.81792471
24930,93.81792471
24931,93.81792471
24932,196.1668838
24933,91.89466774
24934,183.9176409
24935,82.71221003
24936,80.66697115
24937,80.66697115
24938,80.66697115
24939,80.66697115
24940,182.5902772
24941,232.439826
24942,200.856118
24943,77.75597307
24944,21.69905579
24945,21.69905579
24946,21.69905579
24947,21.69905579
24948,20.39082605
24949,20.39082605
24950,20.39082605
24951,20.39082605
24952,22.87537689
24953,22.87537689
24954,22.87537689
24955,22.87537689
24956,82.55590478
24957,82.55590478
24958,82.55590478
24959,82.55590478
24960,180.7217126
24961,630.8541541
24962,196.6745163
24963,356.7846418
24964,14.0603083
24965,14.0603083
24966,14.0603083
24967,14.0603083
24968,25.79564427
24969,25.79564427
24970,25.79564427
24971,25.79564427
24972,224.2642689
24973,94.24803592
24974,128.3779871
24975,64.07485807
24976,18.54847965
24977,18.54847965
24978,18.54847965
24979,18.54847965
24980,545.7513091
24981,221.5009931
24982,138.2104118
24983,214.4939548
24984,18.58853036
24985,18.58853036
24986,18.58853036
24987,18.58853036
24988,23.56730788
24989,23.56730788
24990,23.56730788
24991,23.56730788
24992,31.19663186
24993,31.19663186
24994,31.19663186
24995,31.19663186
24996,34.0996846
24997,34.0996846
24998,34.0996846
24999,34.0996846
25000,19.92772062
25001,19.92772062
25002,19.92772062
25003,19.92772062
25004,471.0219051
25005,339.6558124
25006,147.7632526
25007,139.1283375
25008,224.3379167
25009,197.5775346
25010,180.4207259
25011,265.5195573
25012,18.39272722
25013,18.39272722
25014,18.39272722
25015,18.39272722
25016,25.33088074
25017,25.33088074
25018,25.33088074
25019,25.33088074
25020,15.18101984
25021,25.27775001
25022,26.38685636
25023,22.63540983
25024,19.85353025
25025,19.85353025
25026,19.85353025
25027,19.85353025
25028,38.69744856
25029,38.69744856
25030,38.69744856
25031,38.69744856
25032,24.71225329
25033,24.71225329
25034,24.71225329
25035,24.71225329
25036,0.0
25037,0.0
25038,0.0
25039,0.0
25040,32.60490128
25041,32.60490128
25042,32.60490128
25043,32.60490128
25044,41.94065931
25045,41.94065931
25046,41.94065931
25047,41.94065931
25048,52.81094736
25049,52.81094736
25050,52.81094736
25051,52.81094736
25052,42.72900887
25053,42.72900887
25054,42.72900887
25055,42.72900887
25056,126.4766792
25057,47.63486455
25058,36.38728627
25059,168.4651983
25060,36.042546
25061,36.042546
25062,36.042546
25063,36.042546
25064,16.51770094
25065,16.51770094
25066,16.51770094
25067,16.51770094
25068,131.7784128
25069,110.7494211
25070,177.9497769
25071,95.29581804
25072,19.81625359
25073,19.81625359
25074,19.81625359
25075,19.81625359
25076,68.66252321
25077,68.66252321
25078,68.66252321
25079,68.66252321
25080,20.99101164
25081,20.99101164
25082,20.99101164
25083,20.99101164
25084,302.6857783
25085,252.3472841
25086,93.73444861
25087,134.8594314
25088,204.7584371
25089,66.30102091
25090,52.00386017
25091,119.2634912
25092,55.2283999
25093,55.2283999
25094,55.2283999
25095,55.2283999
25096,57.4322641
25097,57.4322641
25098,57.4322641
25099,57.4322641
25100,24.88968028
25101,24.88968028
25102,24.88968028
25103,24.88968028
25104,225.7504503
25105,87.42865957
25106,164.8290584
25107,655.9033653
25108,18.90036855
25109,18.90036855
25110,18.90036855
25111,18.90036855
25112,254.6073599
25113,92.54156413
25114,65.85440504
25115,180.7407017
25116,98.84420687
25117,56.28891639
25118,61.23975181
25119,140.850657
25120,266.8662475
25121,266.8662475
25122,266.8662475
25123,266.8662475
25124,255.9842417
25125,282.5713569
25126,321.4422491
25127,245.4860457
25128,370.8777962
25129,209.3287152
25130,538.215553
25131,214.132676
25132,25.08197738
25133,25.08197738
25134,25.08197738
25135,25.08197738
25136,43.96594202
25137,77.88129446
25138,90.48152434
25139,173.4957456
25140,750.7529291
25141,693.0948349
25142,437.9704212
25143,186.1108266
25144,68.32448311
25145,68.32448311
25146,68.32448311
25147,68.32448311
25148,82.14657762
25149,82.14657762
25150,82.14657762
25151,82.14657762
25152,51.81282163
25153,51.81282163
25154,51.81282163
25155,51.81282163
25156,21.61225458
25157,21.61225458
25158,21.61225458
25159,21.61225458
25160,76.15792359
25161,76.15792359
