,Monthly_Inhand_Salary
12576,1403.876667
12577,1403.876667
12578,1403.876667
12579,1403.876667
12580,1730.247083
12581,1730.247083
12582,1730.247083
12583,1730.247083
12584,1486.018333
12585,1486.018333
12586,1486.018333
12587,1486.018333
12588,6348.035
12589,6348.035
12590,6348.035
12591,6348.035
12592,2752.149167
12593,2752.149167
12594,2752.149167
12595,2752.149167
12596,4943.993333
12597,4943.993333
12598,4943.993333
12599,4943.993333
12600,5885.676667
12601,5885.676667
12602,5885.676667
12603,5885.676667
12604,7164.361667
12605,7164.361667
12606,7164.361667
12607,7164.361667
12608,6099.365
12609,6099.365
12610,6099.365
12611,6099.365
12612,1371.185417
12613,1371.185417
12614,1371.185417
12615,1371.185417
12616,10514.22003
12617,10514.22003
12618,10514.22003
12619,10514.22003
12620,2794.8
12621,2794.8
12622,2794.8
12623,2794.8
12624,2629.466667
12625,2629.466667
12626,2629.466667
12627,2629.466667
12628,1476.953333
12629,1476.953333
12630,1476.953333
12631,1476.953333
12632,3123.886667
12633,3123.886667
12634,3123.886667
12635,3123.886667
12636,618.4895833
12637,618.4895833
12638,618.4895833
12639,618.4895833
12640,1770.714167
12641,1770.714167
12642,1770.714167
12643,1770.714167
12644,5919.46
12645,5919.46
12646,5919.46
12647,5919.46
12648,6044.505
12649,6044.505
12650,6044.505
12651,6044.505
12652,3866.785
12653,3866.785
12654,3866.785
12655,3866.785
12656,6619.105
12657,6619.105
12658,6619.105
12659,6619.105
12660,1571.96625
12661,1571.96625
12662,1571.96625
12663,1571.96625
12664,1917.0875
12665,1917.0875
12666,1917.0875
12667,1917.0875
12668,1812.475833
12669,1812.475833
12670,1812.475833
12671,1812.475833
12672,1468.386203
12673,1468.386203
12674,1468.386203
12675,1468.386203
12676,2035.0275
12677,2035.0275
12678,2035.0275
12679,2035.0275
12680,2456.7075
12681,2456.7075
12682,2456.7075
12683,2456.7075
12684,2490.59
12685,2490.59
12686,2490.59
12687,2490.59
12688,8961.205
12689,8961.205
12690,8961.205
12691,8961.205
12692,7140.545
12693,7140.545
12694,7140.545
12695,7140.545
12696,3302.693122
12697,3302.693122
12698,3302.693122
12699,3302.693122
12700,11379.33
12701,11379.33
12702,11379.33
12703,11379.33
12704,2909.523333
12705,2909.523333
12706,2909.523333
12707,2909.523333
12708,6927.71
12709,6927.71
12710,6927.71
12711,6927.71
12712,6405.0875
12713,6405.0875
12714,6405.0875
12715,6405.0875
12716,5604.563333
12717,5604.563333
12718,5604.563333
12719,5604.563333
12720,8403.653333
12721,8403.653333
12722,8403.653333
12723,8403.653333
12724,2271.214167
12725,2271.214167
12726,2271.214167
12727,2271.214167
12728,3199.049167
12729,3199.049167
12730,3199.049167
12731,3199.049167
12732,2664.193333
12733,2664.193333
12734,2664.193333
12735,2664.193333
12736,5247.79
12737,5247.79
12738,5247.79
12739,5247.79
12740,980.0908333
12741,980.0908333
12742,980.0908333
12743,980.0908333
12744,7924.47
12745,7924.47
12746,7924.47
12747,7924.47
12748,4528.0775
12749,4528.0775
12750,4528.0775
12751,4528.0775
12752,5901.816667
12753,5901.816667
12754,5901.816667
12755,5901.816667
12756,10873.32
12757,10873.32
12758,10873.32
12759,10873.32
12760,3035.061667
12761,3035.061667
12762,3035.061667
12763,3035.061667
12764,2278.715833
12765,2278.715833
12766,2278.715833
12767,2278.715833
12768,1950.146667
12769,1950.146667
12770,1950.146667
12771,1950.146667
12772,1293.795833
12773,1293.795833
12774,1293.795833
12775,1293.795833
12776,5593.536667
12777,5593.536667
12778,5593.536667
12779,5593.536667
12780,6872.15
12781,6872.15
12782,6872.15
12783,6872.15
12784,8460.53
12785,8460.53
12786,8460.53
12787,8460.53
12788,1242.15625
12789,1242.15625
12790,1242.15625
12791,1242.15625
12792,1364.2475
12793,1364.2475
12794,1364.2475
12795,1364.2475
12796,3228.656667
12797,3228.656667
12798,3228.656667
12799,3228.656667
12800,6826.483333
12801,6826.483333
12802,6826.483333
12803,6826.483333
12804,1516.625581
12805,1516.625581
12806,1516.625581
12807,1516.625581
12808,1129.070905
12809,1129.070905
12810,1129.070905
12811,1129.070905
12812,1433.329167
12813,1433.329167
12814,1433.329167
12815,1433.329167
12816,1856.4325
12817,1856.4325
12818,1856.4325
12819,1856.4325
12820,5769.604242
12821,5769.604242
12822,5769.604242
12823,5769.604242
12824,5266.803333
12825,5266.803333
12826,5266.803333
12827,5266.803333
12828,1460.2575
12829,1460.2575
12830,1460.2575
12831,1460.2575
12832,1159.4825
12833,1159.4825
12834,1159.4825
12835,1159.4825
12836,1477.219538
12837,1477.219538
12838,1477.219538
12839,1477.219538
12840,8744.8
12841,8744.8
12842,8744.8
12843,8744.8
12844,1375.666667
12845,1375.666667
12846,1375.666667
12847,1375.666667
12848,5365.5675
12849,5365.5675
12850,5365.5675
12851,5365.5675
12852,1330.12
12853,1330.12
12854,1330.12
12855,1330.12
12856,7906.44
12857,7906.44
12858,7906.44
12859,7906.44
12860,2681.3625
12861,2681.3625
12862,2681.3625
12863,2681.3625
12864,1645.1925
12865,1645.1925
12866,1645.1925
12867,1645.1925
12868,1213.429167
12869,1213.429167
12870,1213.429167
12871,1213.429167
12872,1003.485417
12873,1003.485417
12874,1003.485417
12875,1003.485417
12876,684.1579167
12877,684.1579167
12878,684.1579167
12879,684.1579167
12880,1797.900833
12881,1797.900833
12882,1797.900833
12883,1797.900833
12884,1313.115
12885,1313.115
12886,1313.115
12887,1313.115
12888,2914.85
12889,2914.85
12890,2914.85
12891,2914.85
12892,3808.56
12893,3808.56
12894,3808.56
12895,3808.56
12896,1828.850833
12897,1828.850833
12898,1828.850833
12899,1828.850833
12900,1071.144167
12901,1071.144167
12902,1071.144167
12903,1071.144167
12904,1485.806667
12905,1485.806667
12906,1485.806667
12907,1485.806667
12908,9778.346667
12909,9778.346667
12910,9778.346667
12911,9778.346667
12912,10073.16
12913,10073.16
12914,10073.16
12915,10073.16
12916,3031.413333
12917,3031.413333
12918,3031.413333
12919,3031.413333
12920,2986.635833
12921,2986.635833
12922,2986.635833
12923,2986.635833
12924,1238.943333
12925,1238.943333
12926,1238.943333
12927,1238.943333
12928,1643.40875
12929,1643.40875
12930,1643.40875
12931,1643.40875
12932,979.5179167
12933,979.5179167
12934,979.5179167
12935,979.5179167
12936,9032.198037
12937,9032.198037
12938,9032.198037
12939,9032.198037
12940,8655.685
12941,8655.685
12942,8655.685
12943,8655.685
12944,2826.246667
12945,2826.246667
12946,2826.246667
12947,2826.246667
12948,3419.99
12949,3419.99
12950,3419.99
12951,3419.99
12952,8175.733333
12953,8175.733333
12954,8175.733333
12955,8175.733333
12956,7314.455
12957,7314.455
12958,7314.455
12959,7314.455
12960,830.5483333
12961,830.5483333
12962,830.5483333
12963,830.5483333
12964,1214.9325
12965,1214.9325
12966,1214.9325
12967,1214.9325
12968,748.6229167
12969,748.6229167
12970,748.6229167
12971,748.6229167
12972,3439.42
12973,3439.42
12974,3439.42
12975,3439.42
12976,5909.58
12977,5909.58
12978,5909.58
12979,5909.58
12980,1410.35125
12981,1410.35125
12982,1410.35125
12983,1410.35125
12984,1451.731667
12985,1451.731667
12986,1451.731667
12987,1451.731667
12988,3161.948333
12989,3161.948333
12990,3161.948333
12991,3161.948333
12992,12589.24
12993,12589.24
12994,12589.24
12995,12589.24
12996,9729.22
12997,9729.22
12998,9729.22
12999,9729.22
13000,800.785
13001,800.785
13002,800.785
13003,800.785
13004,1887.263333
13005,1887.263333
13006,1887.263333
13007,1887.263333
13008,5855.693333
13009,5855.693333
13010,5855.693333
13011,5855.693333
13012,2501.9225
13013,2501.9225
13014,2501.9225
13015,2501.9225
13016,4816.746667
13017,4816.746667
13018,4816.746667
13019,4816.746667
13020,5792.898333
13021,5792.898333
13022,5792.898333
13023,5792.898333
13024,2427.606667
13025,2427.606667
13026,2427.606667
13027,2427.606667
13028,10535.2
13029,10535.2
13030,10535.2
13031,10535.2
13032,9137.946667
13033,9137.946667
13034,9137.946667
13035,9137.946667
13036,3769.320833
13037,3769.320833
13038,3769.320833
13039,3769.320833
13040,8718.4925
13041,8718.4925
13042,8718.4925
13043,8718.4925
13044,9430.56
13045,9430.56
13046,9430.56
13047,9430.56
13048,2986.525
13049,2986.525
13050,2986.525
13051,2986.525
13052,2161.798333
13053,2161.798333
13054,2161.798333
13055,2161.798333
13056,1874.190417
13057,1874.190417
13058,1874.190417
13059,1874.190417
13060,4303.629378
13061,4303.629378
13062,4303.629378
13063,4303.629378
13064,5618.453333
13065,5618.453333
13066,5618.453333
13067,5618.453333
13068,2740.73
13069,2740.73
13070,2740.73
13071,2740.73
13072,8347.2825
13073,8347.2825
13074,8347.2825
13075,8347.2825
13076,1096.520833
13077,1096.520833
13078,1096.520833
13079,1096.520833
13080,6902.9425
13081,6902.9425
13082,6902.9425
13083,6902.9425
13084,8759.7825
13085,8759.7825
13086,8759.7825
13087,8759.7825
13088,2551.359167
13089,2551.359167
13090,2551.359167
13091,2551.359167
13092,1406.064167
13093,1406.064167
13094,1406.064167
13095,1406.064167
13096,6957.8675
13097,6957.8675
13098,6957.8675
13099,6957.8675
13100,3263.0625
13101,3263.0625
13102,3263.0625
13103,3263.0625
13104,9877.813333
13105,9877.813333
13106,9877.813333
13107,9877.813333
13108,5542.343333
13109,5542.343333
13110,5542.343333
13111,5542.343333
13112,11000.41
13113,11000.41
13114,11000.41
13115,11000.41
13116,8805.73
13117,8805.73
13118,8805.73
13119,8805.73
13120,6451.06
13121,6451.06
13122,6451.06
13123,6451.06
13124,897.3208333
13125,897.3208333
13126,897.3208333
13127,897.3208333
13128,714.96875
13129,714.96875
13130,714.96875
13131,714.96875
13132,5075.941667
13133,5075.941667
13134,5075.941667
13135,5075.941667
13136,786.12375
13137,786.12375
13138,786.12375
13139,786.12375
13140,1552.435833
13141,1552.435833
13142,1552.435833
13143,1552.435833
13144,3432.213333
13145,3432.213333
13146,3432.213333
13147,3432.213333
13148,2621.33
13149,2621.33
13150,2621.33
13151,2621.33
13152,9805.283333
13153,9805.283333
13154,9805.283333
13155,9805.283333
13156,3806.26
13157,3806.26
13158,3806.26
13159,3806.26
13160,14302.17333
13161,14302.17333
13162,14302.17333
13163,14302.17333
13164,7440.573333
13165,7440.573333
13166,7440.573333
13167,7440.573333
13168,1470.5625
13169,1470.5625
13170,1470.5625
13171,1470.5625
13172,4014.271667
13173,4014.271667
13174,4014.271667
13175,4014.271667
13176,680.3070833
13177,680.3070833
13178,680.3070833
13179,680.3070833
13180,4995.906667
13181,4995.906667
13182,4995.906667
13183,4995.906667
13184,451.97
13185,451.97
13186,451.97
13187,451.97
13188,1335.475417
13189,1335.475417
13190,1335.475417
13191,1335.475417
13192,3039.125
13193,3039.125
13194,3039.125
13195,3039.125
13196,2181.350833
13197,2181.350833
13198,2181.350833
13199,2181.350833
13200,3281.101667
13201,3281.101667
13202,3281.101667
13203,3281.101667
13204,9049.8275
13205,9049.8275
13206,9049.8275
13207,9049.8275
13208,4685.22
13209,4685.22
13210,4685.22
13211,4685.22
13212,8272.7275
13213,8272.7275
13214,8272.7275
13215,8272.7275
13216,1394.158333
13217,1394.158333
13218,1394.158333
13219,1394.158333
13220,1281.739167
13221,1281.739167
13222,1281.739167
13223,1281.739167
13224,13397.63667
13225,13397.63667
13226,13397.63667
13227,13397.63667
13228,10233.92333
13229,10233.92333
13230,10233.92333
13231,10233.92333
13232,6829.583333
13233,6829.583333
13234,6829.583333
13235,6829.583333
13236,2923.21
13237,2923.21
13238,2923.21
13239,2923.21
13240,1464.5
13241,1464.5
13242,1464.5
13243,1464.5
13244,1467.706667
13245,1467.706667
13246,1467.706667
13247,1467.706667
13248,1330.7625
13249,1330.7625
13250,1330.7625
13251,1330.7625
13252,3135.8275
13253,3135.8275
13254,3135.8275
13255,3135.8275
13256,4218.19
13257,4218.19
13258,4218.19
13259,4218.19
13260,1707.29
13261,1707.29
13262,1707.29
13263,1707.29
13264,10305.325
13265,10305.325
13266,10305.325
13267,10305.325
13268,1797.125
13269,1797.125
13270,1797.125
13271,1797.125
13272,2583.365
13273,2583.365
13274,2583.365
13275,2583.365
13276,2081.935833
13277,2081.935833
13278,2081.935833
13279,2081.935833
13280,3578.736667
13281,3578.736667
13282,3578.736667
13283,3578.736667
13284,2404.902618
13285,2404.902618
13286,2404.902618
13287,2404.902618
13288,2154.875
13289,2154.875
13290,2154.875
13291,2154.875
13292,13892.45333
13293,13892.45333
13294,13892.45333
13295,13892.45333
13296,1640.775
13297,1640.775
13298,1640.775
13299,1640.775
13300,13403.59333
13301,13403.59333
13302,13403.59333
13303,13403.59333
13304,5649.318333
13305,5649.318333
13306,5649.318333
13307,5649.318333
13308,11612.64
13309,11612.64
13310,11612.64
13311,11612.64
13312,576.8
13313,576.8
13314,576.8
13315,576.8
13316,3056.409167
13317,3056.409167
13318,3056.409167
13319,3056.409167
13320,4987.855
13321,4987.855
13322,4987.855
13323,4987.855
13324,7005.8825
13325,7005.8825
13326,7005.8825
13327,7005.8825
13328,2980.381667
13329,2980.381667
13330,2980.381667
13331,2980.381667
13332,1611.2475
13333,1611.2475
13334,1611.2475
13335,1611.2475
13336,8663.9275
13337,8663.9275
13338,8663.9275
13339,8663.9275
13340,7799.823333
13341,7799.823333
13342,7799.823333
13343,7799.823333
13344,3105.01
13345,3105.01
13346,3105.01
13347,3105.01
13348,5457.403333
13349,5457.403333
13350,5457.403333
13351,5457.403333
13352,1279.5725
13353,1279.5725
13354,1279.5725
13355,1279.5725
13356,1717.75875
13357,1717.75875
13358,1717.75875
13359,1717.75875
13360,4072.11
13361,4072.11
13362,4072.11
13363,4072.11
13364,3736.4825
13365,3736.4825
13366,3736.4825
13367,3736.4825
13368,3196.4975
13369,3196.4975
13370,3196.4975
13371,3196.4975
13372,10208.21667
13373,10208.21667
13374,10208.21667
13375,10208.21667
13376,7170.43
13377,7170.43
13378,7170.43
13379,7170.43
13380,6383.543333
13381,6383.543333
13382,6383.543333
13383,6383.543333
13384,6358.956667
13385,6358.956667
13386,6358.956667
13387,6358.956667
13388,8075.5975
13389,8075.5975
13390,8075.5975
13391,8075.5975
13392,2728.4725
13393,2728.4725
13394,2728.4725
13395,2728.4725
13396,2718.404167
13397,2718.404167
13398,2718.404167
13399,2718.404167
13400,413.36875
13401,413.36875
13402,413.36875
13403,413.36875
13404,9178.76
13405,9178.76
13406,9178.76
13407,9178.76
13408,11212.67333
13409,11212.67333
13410,11212.67333
13411,11212.67333
13412,1709.144167
13413,1709.144167
13414,1709.144167
13415,1709.144167
13416,5938.743333
13417,5938.743333
13418,5938.743333
13419,5938.743333
13420,1181.874167
13421,1181.874167
13422,1181.874167
13423,1181.874167
13424,10239.66
13425,10239.66
13426,10239.66
13427,10239.66
13428,4662.496667
13429,4662.496667
13430,4662.496667
13431,4662.496667
13432,14285.77667
13433,14285.77667
13434,14285.77667
13435,14285.77667
13436,5409.505
13437,5409.505
13438,5409.505
13439,5409.505
13440,1490.737917
13441,1490.737917
13442,1490.737917
13443,1490.737917
13444,9972.556667
13445,9972.556667
13446,9972.556667
13447,9972.556667
13448,14768.71667
13449,14768.71667
13450,14768.71667
13451,14768.71667
13452,5038.415
13453,5038.415
13454,5038.415
13455,5038.415
13456,887.2516667
13457,887.2516667
13458,887.2516667
13459,887.2516667
13460,12003.03
13461,12003.03
13462,12003.03
13463,12003.03
13464,6779.293333
13465,6779.293333
13466,6779.293333
13467,6779.293333
13468,8600.45
13469,8600.45
13470,8600.45
13471,8600.45
13472,2137.46125
13473,2137.46125
13474,2137.46125
13475,2137.46125
13476,8481.075
13477,8481.075
13478,8481.075
13479,8481.075
13480,1271.640833
13481,1271.640833
13482,1271.640833
13483,1271.640833
13484,12747.94333
13485,12747.94333
13486,12747.94333
13487,12747.94333
13488,2330.191667
13489,2330.191667
13490,2330.191667
13491,2330.191667
13492,2519.819167
13493,2519.819167
13494,2519.819167
13495,2519.819167
13496,11184.8025
13497,11184.8025
13498,11184.8025
13499,11184.8025
13500,406.0328429
13501,406.0328429
13502,406.0328429
13503,406.0328429
13504,4998.453333
13505,4998.453333
13506,4998.453333
13507,4998.453333
13508,12013.94333
13509,12013.94333
13510,12013.94333
13511,12013.94333
13512,2928.576763
13513,2928.576763
13514,2928.576763
13515,2928.576763
13516,1819.6125
13517,1819.6125
13518,1819.6125
13519,1819.6125
13520,10474.35667
13521,10474.35667
13522,10474.35667
13523,10474.35667
13524,1759.303333
13525,1759.303333
13526,1759.303333
13527,1759.303333
13528,818.5416667
13529,818.5416667
13530,818.5416667
13531,818.5416667
13532,5442.8975
13533,5442.8975
13534,5442.8975
13535,5442.8975
13536,2808.825833
13537,2808.825833
13538,2808.825833
13539,2808.825833
13540,2902.065
13541,2902.065
13542,2902.065
13543,2902.065
13544,2010.2475
13545,2010.2475
13546,2010.2475
13547,2010.2475
13548,2398.106667
13549,2398.106667
13550,2398.106667
13551,2398.106667
13552,8961.1325
13553,8961.1325
13554,8961.1325
13555,8961.1325
13556,6001.201667
13557,6001.201667
13558,6001.201667
13559,6001.201667
13560,7785.045
13561,7785.045
13562,7785.045
13563,7785.045
13564,1909.123333
13565,1909.123333
13566,1909.123333
13567,1909.123333
13568,1852.759167
13569,1852.759167
13570,1852.759167
13571,1852.759167
13572,5180.926667
13573,5180.926667
13574,5180.926667
13575,5180.926667
13576,2459.145833
13577,2459.145833
13578,2459.145833
13579,2459.145833
13580,2711.220833
13581,2711.220833
13582,2711.220833
13583,2711.220833
13584,1486.922083
13585,1486.922083
13586,1486.922083
13587,1486.922083
13588,8812.916667
13589,8812.916667
13590,8812.916667
13591,8812.916667
13592,1698.145919
13593,1698.145919
13594,1698.145919
13595,1698.145919
13596,1909.898333
13597,1909.898333
13598,1909.898333
13599,1909.898333
13600,5913.505
13601,5913.505
13602,5913.505
13603,5913.505
13604,5844.243333
13605,5844.243333
13606,5844.243333
13607,5844.243333
13608,6091.6075
13609,6091.6075
13610,6091.6075
13611,6091.6075
13612,2119.4425
13613,2119.4425
13614,2119.4425
13615,2119.4425
13616,3174.308333
13617,3174.308333
13618,3174.308333
13619,3174.308333
13620,10057.73667
13621,10057.73667
13622,10057.73667
13623,10057.73667
13624,1362.475
13625,1362.475
13626,1362.475
13627,1362.475
13628,3165.7875
13629,3165.7875
13630,3165.7875
13631,3165.7875
13632,1145.593967
13633,1145.593967
13634,1145.593967
13635,1145.593967
13636,10547.73667
13637,10547.73667
13638,10547.73667
13639,10547.73667
13640,6221.406667
13641,6221.406667
13642,6221.406667
13643,6221.406667
13644,3640.396464
13645,3640.396464
13646,3640.396464
13647,3640.396464
13648,12353.87
13649,12353.87
13650,12353.87
13651,12353.87
13652,2091.90638
13653,2091.90638
13654,2091.90638
13655,2091.90638
13656,5783.456667
13657,5783.456667
13658,5783.456667
13659,5783.456667
