,Monthly_Balance
10393,551.0813162
10394,452.1142598
10395,253.3751448
10396,164.1623106
10397,727.7559238
10398,815.927601
10399,912.3623329
10400,281.7621638
10401,312.4625865
10402,363.9695288
10403,296.9735164
10404,222.0433691
10405,222.0433691
10406,222.0433691
10407,222.0433691
10408,161.5333354
10409,243.8106678
10410,262.8452658
10411,282.2533341
10412,245.1606141
10413,247.1118047
10414,274.6326721
10415,281.4941258
10416,290.9076689
10417,258.3812206
10418,275.3815592
10419,306.1802517
10420,319.3137683
10421,254.4284062
10422,292.3934301
10423,278.716533
10424,727.9744503
10425,1305.275302
10426,1163.19153
10427,607.9160516
10428,264.213884
10429,248.9948942
10430,339.592011
10431,352.6131522
10432,366.0405375
10433,115.9884179
10434,310.0307247
10435,366.8084494
10436,362.030419
10437,366.5143086
10438,365.7532628
10439,378.3741481
10440,338.938001
10441,260.2799501
10442,253.3256663
10443,280.5035942
10444,730.1979023
10445,312.8446773
10446,664.057925
10447,688.831463
10448,370.6412329
10449,389.4297938
10450,314.8229453
10451,375.3694336
10452,272.8704062
10453,262.951031
10454,267.6603456
10455,326.9107844
10456,380.0016697
10457,246.5049489
10458,312.5665406
10459,331.3634242
10460,290.5466963
10461,298.3551429
10462,280.6634242
10463,284.3558428
10464,399.4907464
10465,297.2059858
10466,250.8641344
10467,376.3460773
10468,1335.858254
10469,1282.61558
10470,738.7184379
10471,1123.123295
10472,599.3697186
10473,173.1848224
10474,648.5856287
10475,593.5034916
10476,283.5912818
10477,275.5976666
10478,290.9614962
10479,285.1325838
10480,733.0764297
10481,723.7263133
10482,763.5171707
10483,589.2221914
10484,130.7243447
10485,130.7243447
10486,130.7243447
10487,130.7243447
10488,592.9847285
10489,195.3319627
10490,218.1624982
10491,487.4133353
10492,53.83543306
10493,53.83543306
10494,53.83543306
10495,53.83543306
10496,292.8621105
10497,271.8679651
10498,268.2960969
10499,220.6234414
10500,260.5803751
10501,256.9700737
10502,331.5427295
10503,285.0352809
10504,349.8619546
10505,349.8619546
10506,349.8619546
10507,349.8619546
10508,93.23668828
10509,93.23668828
10510,93.23668828
10511,93.23668828
10512,407.7416674
10513,324.8867542
10514,405.8930995
10515,438.7905173
10516,214.2867546
10517,214.2867546
10518,214.2867546
10519,214.2867546
10520,110.174276
10521,449.8824112
10522,691.1304788
10523,688.3717934
10524,279.6967734
10525,459.7056069
10526,433.4700641
10527,515.4008475
10528,245.0791014
10529,382.3010774
10530,356.1154061
10531,325.4948092
10532,127.482293
10533,127.482293
10534,127.482293
10535,127.482293
10536,213.9870903
10537,283.4798755
10538,285.4672709
10539,289.4857004
10540,981.8812741
10541,469.4350344
10542,902.3721798
10543,513.2854995
10544,643.9917649
10545,656.0133656
10546,688.8103705
10547,732.2681226
10548,750.7947052
10549,804.4089066
10550,495.1840052
10551,476.0983365
10552,279.6112213
10553,310.3230346
10554,264.0124122
10555,207.2484467
10556,276.0231006
10557,274.3161831
10558,259.7281718
10559,252.530449
10560,207.7215363
10561,221.9429965
10562,220.0310618
10563,305.146107
10564,293.3856273
10565,271.9938258
10566,294.2972206
10567,349.3390465
10568,280.2838117
10569,283.5225078
10570,269.065633
10571,182.338181
10572,251.937905
10573,250.7679695
10574,256.89524
10575,250.6522467
10576,69.43407447
10577,69.43407447
10578,69.43407447
10579,69.43407447
10580,284.6546434
10581,369.3314171
10582,233.9454193
10583,388.1161404
10584,464.9903295
10585,330.6614675
10586,321.0459608
10587,395.2682386
10588,274.1759219
10589,267.4972213
10590,240.3544237
10591,152.6979077
10592,161.7678577
10593,222.6990681
10594,225.7021752
10595,189.3083065
10596,541.8313787
10597,601.2626801
10598,614.9665017
10599,449.287814
10600,28.09779585
10601,28.09779585
10602,28.09779585
10603,28.09779585
10604,288.0437562
10605,326.0335281
10606,340.0377129
10607,339.4941937
10608,417.57405
10609,291.2970426
10610,297.5048652
10611,421.1953249
10612,161.3239825
10613,172.0827973
10614,112.9621804
10615,300.7943892
10616,371.7059853
10617,226.663042
10618,237.636177
10619,285.7567321
10620,276.8827386
10621,196.6425028
10622,323.9454132
10623,399.4014708
10624,283.6775833
10625,294.9063468
10626,190.8606676
10627,571.0682202
10628,271.2433041
10629,296.0409152
10630,266.8628897
10631,290.3498961
10632,51.34876227
10633,51.34876227
10634,51.34876227
10635,51.34876227
10636,223.8139691
10637,263.8199335
10638,263.4321358
10639,271.0045706
10640,287.0065644
10641,277.3144576
10642,267.3068552
10643,288.9849676
10644,256.2857187
10645,284.6885473
10646,287.6421052
10647,284.4013025
10648,295.5903032
10649,319.1926987
10650,332.6817753
10651,304.9948488
10652,376.0353871
10653,180.3464358
10654,262.9273675
10655,318.1646087
10656,256.1060158
10657,221.7990191
10658,406.7291721
10659,404.0741828
10660,363.8728084
10661,308.7357204
10662,367.5233728
10663,252.062966
10664,324.6724209
10665,877.1758921
10666,867.7923771
10667,956.7240744
10668,256.4217023
10669,293.9627092
10670,292.2570112
10671,338.1691905
10672,197.2219598
10673,222.3141246
10674,324.3703602
10675,266.2849196
10676,256.0458585
10677,274.3774414
10678,277.9684872
10679,266.2296689
10680,705.2208399
10681,811.5341539
10682,803.3170738
10683,764.5535022
10684,334.1022083
10685,436.1392979
10686,308.4770875
10687,316.0258954
10688,273.5057262
10689,336.3985399
10690,194.6056924
10691,329.565643
10692,348.7606485
10693,292.1187002
10694,339.1456088
10695,296.9800201
10696,487.5039953
10697,1012.226791
10698,857.432159
10699,305.7144094
10700,215.0405904
10701,263.2667
10702,324.9145851
10703,263.0645496
10704,58.05223348
10705,58.05223348
10706,58.05223348
10707,58.05223348
10708,423.6122567
10709,467.6211349
10710,438.6821243
10711,617.0854175
10712,430.1627881
10713,265.0413936
10714,378.1253984
10715,403.9132407
10716,344.8416291
10717,512.5041789
10718,267.7120683
10719,452.8447971
10720,250.7750675
10721,312.813658
10722,290.8473186
10723,282.4712229
10724,36.05776136
10725,36.05776136
10726,36.05776136
10727,36.05776136
10728,292.443198
10729,308.113424
10730,204.0342969
10731,225.2632206
10732,192.4183161
10733,342.0890722
10734,311.1812223
10735,366.9301907
10736,1013.328556
10737,892.668125
10738,1277.004975
10739,1043.345958
10740,208.7456285
10741,270.0534306
10742,227.360405
10743,337.4184185
10744,452.9684659
10745,393.5052514
10746,460.2046165
10747,335.4753543
10748,321.0035045
10749,274.4597401
10750,378.2697386
10751,403.6691084
10752,444.7571927
10753,430.7532968
10754,496.1575806
10755,417.0089352
10756,197.330313
10757,298.304746
10758,252.4795848
10759,249.710853
10760,272.5536375
10761,265.9075157
10762,240.9437958
10763,281.4932404
10764,453.1647084
10765,482.2423635
10766,221.3997971
10767,453.8473479
10768,300.860575
10769,340.1065098
10770,329.1705433
10771,291.5829265
10772,71.370688
10773,71.370688
10774,71.370688
10775,71.370688
10776,639.7432795
10777,654.7219209
10778,678.9964452
10779,622.7900188
10780,287.2069688
10781,251.9706335
10782,270.301146
10783,275.3930293
10784,404.3111299
10785,241.3050332
10786,207.4666728
10787,436.0655641
10788,242.0214284
10789,267.135995
10790,288.9071903
10791,229.1111691
10792,1553.386647
10793,1226.415694
10794,555.8068777
10795,1095.883224
10796,429.7639313
10797,357.1566529
10798,374.966449
10799,266.5294372
10800,251.7690272
10801,262.0610428
10802,150.5200456
10803,214.3041303
10804,339.4720528
10805,339.2742226
10806,330.3623128
10807,399.9346057
10808,369.4551393
10809,359.4859207
10810,368.0669747
10811,328.8818528
10812,356.244098
10813,350.8353157
10814,186.7541537
10815,338.3750831
10816,332.1866523
10817,502.6252782
10818,417.4248095
10819,406.6402925
10820,271.2819207
10821,299.4592514
10822,314.1864029
10823,283.8573507
10824,578.0208528
10825,801.8485378
10826,270.7251167
10827,847.0118166
10828,360.8068593
10829,185.6844906
10830,341.7900431
10831,219.0602962
10832,309.1757017
10833,324.3057778
10834,255.9881984
10835,309.9627583
10836,665.6057551
10837,499.4544313
10838,606.0892083
10839,656.6770167
10840,1011.791963
10841,882.7237568
10842,1052.923412
10843,1252.015636
10844,525.0943473
10845,468.5630208
10846,278.1021451
10847,459.7097622
10848,816.8777112
10849,978.9228565
10850,129.8467329
10851,998.8795827
10852,248.7874725
10853,213.3833315
10854,132.3894545
10855,224.7807524
10856,440.0617789
10857,245.1548505
10858,508.3639779
10859,469.9120852
10860,405.4329073
10861,442.2044615
10862,199.4716477
10863,254.4476221
10864,433.982904
10865,463.1620603
10866,387.7491354
10867,426.9480599
10868,392.4708512
10869,342.3080789
10870,377.3081286
10871,382.0186566
10872,350.8581222
10873,286.0174203
10874,370.3323684
10875,313.0001587
10876,254.8509137
10877,302.4759559
10878,335.6990281
10879,303.1344797
10880,140.658777
10881,334.8581511
10882,272.5027525
10883,306.5606891
10884,303.422588
10885,196.6708462
10886,314.2133231
10887,410.0092207
10888,23.69894599
10889,23.69894599
10890,23.69894599
10891,23.69894599
10892,359.0046732
10893,359.0046732
10894,359.0046732
10895,359.0046732
10896,442.1204057
10897,446.3124748
10898,348.8747124
10899,336.2791862
10900,292.6221997
10901,296.1311443
10902,170.9673091
10903,290.2608512
10904,473.0699065
10905,454.3258505
10906,289.7374309
10907,439.5806207
10908,210.781388
10909,404.2963059
10910,364.3864349
10911,447.9620442
10912,397.987036
10913,393.4093592
10914,419.0287512
10915,290.6160617
10916,499.3757534
10917,14.67956463
10918,256.5346508
10919,480.8370976
10920,456.0455324
10921,304.7648507
10922,470.931778
10923,375.2608586
10924,324.1761644
10925,271.838638
10926,415.270933
10927,334.8207118
10928,542.7952196
10929,446.7874087
10930,478.591949
10931,558.0297178
10932,304.8940608
10933,281.0626104
10934,299.5820891
10935,304.0901413
10936,255.7819852
10937,274.0004742
10938,245.5150234
10939,302.473604
10940,399.6972139
10941,295.1205278
10942,484.2520328
10943,460.5465176
10944,562.5245132
10945,660.73303
10946,391.6931691
10947,674.2950345
10948,272.623488
10949,275.0021017
10950,247.9499239
10951,226.6661203
10952,454.5860465
10953,358.6771001
10954,320.8524258
10955,307.9609763
10956,403.6169092
10957,600.1162863
10958,759.4248884
10959,837.3145499
10960,262.3213218
10961,226.37136
10962,233.420749
10963,215.5240199
10964,267.0248382
10965,256.6654941
10966,282.6054014
10967,271.3538468
10968,311.4149441
10969,278.7307685
10970,295.1164895
10971,304.3684654
10972,363.3519172
10973,284.9186323
10974,279.5002119
10975,316.8748129
10976,389.6743632
10977,389.6743632
10978,389.6743632
10979,389.6743632
10980,390.1907662
10981,463.5102066
10982,276.1069933
10983,446.6538588
10984,259.4964321
10985,256.9890802
10986,271.8072243
10987,243.4889974
10988,125.4259669
10989,125.4259669
10990,125.4259669
10991,125.4259669
10992,327.572421
10993,321.0067492
10994,304.543072
10995,268.1731059
10996,859.1752381
10997,872.3120669
10998,892.373944
10999,880.3381251
11000,287.0508417
11001,247.6266507
11002,250.6011643
11003,246.3466297
11004,85.78242794
11005,85.78242794
11006,85.78242794
11007,85.78242794
11008,39.36739801
11009,538.3889017
11010,412.896799
11011,548.3504365
11012,277.2951135
11013,227.0319284
11014,301.0498999
11015,264.9459637
11016,351.6326556
11017,294.594271
11018,343.8892913
11019,284.7739282
11020,332.4320788
11021,374.1331588
11022,362.2583762
11023,357.0070967
11024,189.8740879
11025,614.5075978
11026,755.6403658
11027,802.4984324
11028,267.2852993
11029,303.206355
11030,295.6903539
11031,277.5900662
11032,398.353247
11033,431.7473601
11034,412.8615446
11035,344.0358971
11036,214.8165433
11037,221.7861564
11038,281.8901043
11039,297.680062
11040,788.4082685
11041,278.2353151
11042,413.7186459
11043,675.7098785
11044,171.5604848
11045,171.5604848
11046,171.5604848
11047,171.5604848
11048,273.9169861
11049,268.580193
11050,288.8854721
11051,251.567194
11052,242.157459
11053,308.9446946
11054,1036.023525
11055,1032.908305
11056,409.0330396
11057,352.7648108
11058,400.2364924
11059,391.4922132
11060,285.1158075
11061,285.1158075
11062,285.1158075
11063,285.1158075
11064,720.83224
11065,769.7065067
11066,475.4338044
11067,855.1618144
11068,244.2092687
11069,259.0988751
11070,276.3250515
11071,280.145798
11072,418.1897637
11073,454.468829
11074,249.2528392
11075,438.4684983
11076,804.6573526
11077,694.5955225
11078,572.8429232
11079,718.6336549
11080,55.44978309
11081,539.3582863
11082,530.5388252
11083,400.6286512
11084,377.4715557
11085,422.0086424
11086,349.7906839
11087,336.863426
11088,328.8108572
11089,325.0983305
11090,280.6019971
11091,337.7128449
11092,513.113169
11093,484.7064302
11094,457.1156163
11095,510.3571757
11096,366.9099078
11097,216.758914
11098,303.4723679
11099,344.8752206
11100,515.2171546
11101,441.8811467
11102,522.3991168
11103,389.4966419
11104,463.0010545
11105,525.3843716
11106,339.6096093
11107,231.417111
11108,700.2142133
11109,717.6966586
11110,418.271101
11111,686.0979031
11112,597.3975501
11113,902.3052919
11114,724.8670242
11115,950.5792329
11116,109.392707
11117,292.6885377
11118,365.9338935
11119,322.2799523
11120,317.712973
11121,311.1360037
11122,325.5868347
11123,296.3736075
11124,486.4669023
11125,528.4811487
11126,363.7365686
11127,407.8103629
11128,499.3164602
11129,375.9403567
11130,486.7302023
11131,325.6107607
11132,191.1837048
11133,204.5969866
11134,331.1439519
11135,351.1075896
11136,317.9140395
11137,224.3695907
11138,304.5092219
11139,323.2178654
11140,147.8928108
11141,459.592
11142,560.9823979
11143,598.9210049
11144,474.0606807
11145,599.254821
11146,418.5032069
11147,571.5813211
11148,363.4372858
11149,386.7404431
11150,348.7458518
11151,306.6024271
11152,296.0440193
11153,565.3767534
11154,456.2291214
11155,1034.173294
11156,232.5622838
11157,443.7608773
11158,431.6649034
11159,419.9114927
11160,564.7028747
11161,400.3089918
11162,856.2176809
11163,497.9861168
11164,287.9911
11165,344.565158
11166,334.9921457
11167,360.4139109
11168,374.7512676
11169,236.9658134
11170,416.9875827
11171,325.0368906
11172,286.1078019
11173,259.2305292
11174,286.4833302
11175,259.1202115
11176,359.0828996
11177,381.1604092
11178,440.228307
11179,298.5044136
11180,104.2804457
11181,104.2804457
11182,104.2804457
11183,104.2804457
11184,241.8631553
11185,241.8631553
11186,241.8631553
11187,241.8631553
11188,205.977616
11189,304.3373616
11190,327.6448812
11191,240.0473042
11192,507.1665287
11193,548.1477792
11194,558.5292868
11195,647.4873254
11196,408.6317291
11197,424.3096224
11198,333.5937196
11199,416.3489848
11200,577.0808146
11201,583.6311923
11202,515.157886
11203,550.5439286
11204,391.6275322
11205,536.8175032
11206,1275.199816
11207,1425.190724
11208,232.8691126
11209,232.8691126
11210,232.8691126
11211,232.8691126
11212,510.9459243
11213,374.6813493
11214,409.8095489
11215,577.466961
11216,244.2260444
11217,260.1558197
11218,272.8158292
11219,303.8113527
11220,450.0210185
11221,429.7753075
11222,443.4699074
11223,473.4512497
11224,196.9936729
11225,196.9936729
11226,196.9936729
11227,196.9936729
11228,168.6348926
11229,205.3670677
11230,357.3674065
11231,283.0980197
11232,188.0004356
11233,240.4068084
11234,191.5070491
11235,242.5362682
11236,243.7772224
11237,234.652186
11238,235.3692115
11239,208.2633555
11240,93.23692484
11241,93.23692484
11242,93.23692484
11243,93.23692484
11244,356.8770269
11245,329.9871454
11246,323.48205
11247,358.0351706
11248,333.0621666
11249,303.0151395
11250,311.9856995
11251,265.303838
11252,236.5361399
11253,267.2891373
11254,295.1210793
11255,236.9751455
11256,185.0649936
11257,221.1309099
11258,165.8758209
11259,158.0552681
11260,622.3673188
11261,510.0611033
11262,262.739079
11263,507.8209175
11264,165.6862353
11265,165.6862353
11266,165.6862353
11267,165.6862353
