,Annual_Income
32530,47400.2
32531,47400.2
32532,8400.715
32533,8400.715
32534,8400.715
32535,8400.715
32536,83164.8
32537,83164.8
32538,83164.8
32539,83164.8
32540,18949.07
32541,18949.07
32542,18949.07
32543,18949.07
32544,56539.04
32545,56539.04
32546,56539.04
32547,56539.04
32548,36104.82
32549,36104.82
32550,36104.82
32551,36104.82
32552,
32553,18769.1
32554,18769.1
32555,18769.1
32556,40193.94
32557,40193.94
32558,40193.94
32559,40193.94
32560,19685.13
32561,19685.13
32562,19685.13
32563,19685.13
32564,
32565,77104.47
32566,77104.47
32567,77104.47
32568,61211.96
32569,61211.96
32570,61211.96
32571,61211.96
32572,27759.32
32573,27759.32
32574,
32575,27759.32
32576,31722.09
32577,31722.09
32578,31722.09
32579,31722.09
32580,113384.82
32581,113384.82
32582,113384.82
32583,113384.82
32584,21426.13
32585,21426.13
32586,21426.13
32587,21426.13
32588,14180.48
32589,14180.48
32590,14180.48
32591,14180.48
32592,29819.42
32593,29819.42
32594,29819.42
32595,
32596,71676.0
32597,71676.0
32598,71676.0
32599,71676.0
32600,40067.96
32601,40067.96
32602,40067.96
32603,40067.96
32604,46951.02
32605,46951.02
32606,46951.02
32607,46951.02
32608,131701.12
32609,131701.12
32610,
32611,131701.12
32612,
32613,71617.92
32614,71617.92
32615,71617.92
32616,17196.44
32617,
32618,17196.44
32619,17196.44
32620,32473.32
32621,
32622,32473.32
32623,32473.32
32624,136399.96
32625,136399.96
32626,136399.96
32627,136399.96
32628,123665.0
32629,123665.0
32630,123665.0
32631,123665.0
32632,28332.51
32633,28332.51
32634,28332.51
32635,
32636,7546.68
32637,
32638,7546.68
32639,7546.68
32640,85062.63
32641,85062.63
32642,85062.63
32643,85062.63
32644,26175.52
32645,26175.52
32646,26175.52
32647,26175.52
32648,38655.1
32649,38655.1
32650,38655.1
32651,38655.1
32652,79050.88
32653,79050.88
32654,79050.88
32655,79050.88
32656,88668.81
32657,88668.81
32658,88668.81
32659,88668.81
32660,
32661,14878.675
32662,14878.675
32663,14878.675
32664,123388.83
32665,123388.83
32666,123388.83
32667,123388.83
32668,9955.465
32669,9955.465
32670,9955.465
32671,9955.465
32672,
32673,25444.95
32674,25444.95
32675,25444.95
32676,
32677,67271.24
32678,67271.24
32679,67271.24
32680,16720.2
32681,
32682,16720.2
32683,16720.2
32684,18369.33
32685,18369.33
32686,18369.33
32687,18369.33
32688,31897.35
32689,31897.35
32690,31897.35
32691,31897.35
32692,62348.46
32693,62348.46
32694,62348.46
32695,62348.46
32696,146399.88
32697,146399.88
32698,146399.88
32699,146399.88
32700,21787.63
32701,21787.63
32702,21787.63
32703,21787.63
32704,81506.32
32705,81506.32
32706,81506.32
32707,
32708,28169.69
32709,28169.69
32710,
32711,28169.69
32712,16770.91
32713,16770.91
32714,16770.91
32715,16770.91
32716,23727.45
32717,23727.45
32718,
32719,23727.45
32720,19519.66
32721,19519.66
32722,19519.66
32723,19519.66
32724,59843.07
32725,59843.07
32726,59843.07
32727,59843.07
32728,88203.74
32729,88203.74
32730,88203.74
32731,88203.74
32732,75992.7
32733,75992.7
32734,75992.7
32735,75992.7
32736,86015.16
32737,86015.16
32738,86015.16
32739,86015.16
32740,86093.4
32741,86093.4
32742,86093.4
32743,86093.4
32744,60919.84
32745,60919.84
32746,60919.84
32747,60919.84
32748,
32749,19852.32
32750,19852.32
32751,19852.32
32752,41481.82
32753,41481.82
32754,41481.82
32755,41481.82
32756,19297.28
32757,19297.28
32758,19297.28
32759,19297.28
32760,53467.47
32761,53467.47
32762,53467.47
32763,53467.47
32764,17127.3
32765,17127.3
32766,17127.3
32767,17127.3
32768,36243.05
32769,36243.05
32770,36243.05
32771,36243.05
32772,38007.66
32773,
32774,
32775,38007.66
32776,123523.6
32777,123523.6
32778,123523.6
32779,123523.6
32780,36996.83
32781,36996.83
32782,36996.83
32783,36996.83
32784,16860.705
32785,16860.705
32786,16860.705
32787,16860.705
32788,17174.67
32789,17174.67
32790,17174.67
32791,17174.67
32792,76324.68
32793,76324.68
32794,76324.68
32795,76324.68
32796,49657.92
32797,49657.92
32798,49657.92
32799,49657.92
32800,60364.08
32801,60364.08
32802,60364.08
32803,60364.08
32804,35295.07
32805,35295.07
32806,35295.07
32807,35295.07
32808,32933.44
32809,32933.44
32810,32933.44
32811,32933.44
32812,15476.64
32813,15476.64
32814,15476.64
32815,15476.64
32816,68636.44
32817,68636.44
32818,68636.44
32819,68636.44
32820,33446.44
32821,33446.44
32822,33446.44
32823,33446.44
32824,51411.1
32825,51411.1
32826,51411.1
32827,51411.1
32828,125033.0
32829,125033.0
32830,125033.0
32831,125033.0
32832,33890.2
32833,33890.2
32834,33890.2
32835,33890.2
32836,53084.07
32837,53084.07
32838,53084.07
32839,53084.07
32840,70391.92
32841,70391.92
32842,
32843,70391.92
32844,14792.57
32845,14792.57
32846,14792.57
32847,14792.57
32848,66679.56
32849,66679.56
32850,66679.56
32851,66679.56
32852,126780.48
32853,126780.48
32854,126780.48
32855,
32856,40165.72
32857,40165.72
32858,40165.72
32859,40165.72
32860,9126.455
32861,9126.455
32862,9126.455
32863,9126.455
32864,56687.56
32865,56687.56
32866,56687.56
32867,56687.56
32868,39849.72
32869,39849.72
32870,39849.72
32871,39849.72
32872,101996.79
32873,101996.79
32874,101996.79
32875,101996.79
32876,107808.0
32877,107808.0
32878,107808.0
32879,107808.0
32880,20606.32
32881,20606.32
32882,20606.32
32883,20606.32
32884,15678.385
32885,15678.385
32886,15678.385
32887,15678.385
32888,35733.38
32889,35733.38
32890,35733.38
32891,35733.38
32892,18425.6
32893,18425.6
32894,18425.6
32895,18425.6
32896,
32897,77001.36
32898,77001.36
32899,77001.36
32900,46485.27
32901,46485.27
32902,46485.27
32903,46485.27
32904,37963.16
32905,37963.16
32906,37963.16
32907,37963.16
32908,69209.85
32909,69209.85
32910,69209.85
32911,
32912,31318.22
32913,31318.22
32914,
32915,31318.22
32916,18228.67
32917,18228.67
32918,18228.67
32919,18228.67
32920,26838.73
32921,26838.73
32922,26838.73
32923,26838.73
32924,50545.74
32925,50545.74
32926,50545.74
32927,
32928,
32929,66693.51
32930,66693.51
32931,66693.51
32932,20395.54
32933,20395.54
32934,20395.54
32935,20395.54
32936,19480.04
32937,19480.04
32938,19480.04
32939,
32940,111188.04
32941,111188.04
32942,111188.04
32943,111188.04
32944,
32945,7477.175
32946,7477.175
32947,7477.175
32948,105740.97
32949,105740.97
32950,105740.97
32951,105740.97
32952,172952.32
32953,172952.32
32954,172952.32
32955,172952.32
32956,31941.88
32957,31941.88
32958,31941.88
32959,31941.88
32960,9654.115
32961,9654.115
32962,9654.115
32963,9654.115
32964,17312.45
32965,17312.45
32966,17312.45
32967,17312.45
32968,16955.24
32969,16955.24
32970,16955.24
32971,16955.24
32972,108268.23
32973,108268.23
32974,108268.23
32975,108268.23
32976,16041.33
32977,16041.33
32978,16041.33
32979,16041.33
32980,71530.8
32981,71530.8
32982,71530.8
32983,71530.8
32984,15186.175
32985,15186.175
32986,15186.175
32987,
32988,26918.64
32989,
32990,26918.64
32991,26918.64
32992,120629.04
32993,120629.04
32994,120629.04
32995,120629.04
32996,170008.72
32997,170008.72
32998,170008.72
32999,170008.72
33000,9829.665
33001,9829.665
33002,9829.665
33003,9829.665
33004,
33005,
33006,57353.16
33007,57353.16
33008,83627.12
33009,83627.12
33010,83627.12
33011,83627.12
33012,7361.645
33013,7361.645
33014,7361.645
33015,7361.645
33016,14938.01
33017,
33018,14938.01
33019,
33020,54670.95
33021,54670.95
33022,54670.95
33023,54670.95
33024,67092.51
33025,67092.51
33026,
33027,
33028,15549.06
33029,15549.06
33030,15549.06
33031,15549.06
33032,
33033,53979.12
33034,53979.12
33035,53979.12
33036,
33037,61056.3
33038,61056.3
33039,61056.3
33040,44942.23
33041,44942.23
33042,44942.23
33043,44942.23
33044,83923.24
33045,83923.24
33046,83923.24
33047,
33048,16827.15
33049,16827.15
33050,
33051,16827.15
33052,42321.5
33053,42321.5
33054,42321.5
33055,42321.5
33056,8637.875
33057,8637.875
33058,8637.875
33059,8637.875
33060,58184.67
33061,58184.67
33062,58184.67
33063,
33064,20101.36
33065,
33066,20101.36
33067,
33068,48434.66
33069,48434.66
33070,48434.66
33071,48434.66
33072,19604.35
33073,19604.35
33074,19604.35
33075,19604.35
33076,21112.76
33077,21112.76
33078,21112.76
33079,21112.76
33080,36898.44
33081,36898.44
33082,36898.44
33083,36898.44
33084,67106.79
33085,67106.79
33086,67106.79
33087,67106.79
33088,30710.59
33089,30710.59
33090,30710.59
33091,30710.59
33092,57921.74
33093,57921.74
33094,57921.74
33095,57921.74
33096,99161.82
33097,99161.82
33098,99161.82
33099,
33100,15298.94
33101,15298.94
33102,
33103,15298.94
33104,35198.01
33105,35198.01
33106,35198.01
33107,35198.01
33108,68281.18
33109,68281.18
33110,68281.18
33111,68281.18
33112,12761.21
33113,12761.21
33114,12761.21
33115,12761.21
33116,85084.8
33117,85084.8
33118,85084.8
33119,85084.8
33120,55120.88
33121,55120.88
33122,55120.88
33123,55120.88
33124,43016.7
33125,43016.7
33126,43016.7
33127,43016.7
33128,14269.42
33129,14269.42
33130,14269.42
33131,14269.42
33132,102339.96
33133,102339.96
33134,102339.96
33135,102339.96
33136,19323.4
33137,19323.4
33138,
33139,19323.4
33140,40807.77
33141,40807.77
33142,40807.77
33143,40807.77
33144,36338.78
33145,36338.78
33146,36338.78
33147,
33148,67204.1
33149,67204.1
33150,67204.1
33151,67204.1
33152,16185.63
33153,16185.63
33154,16185.63
33155,16185.63
33156,33042.48
33157,33042.48
33158,33042.48
33159,33042.48
33160,123800.8
33161,123800.8
33162,123800.8
33163,123800.8
33164,79824.64
33165,79824.64
33166,79824.64
33167,79824.64
33168,14656.68
33169,14656.68
33170,
33171,14656.68
33172,61936.88
33173,61936.88
33174,61936.88
33175,61936.88
33176,33718.86
33177,33718.86
33178,33718.86
33179,33718.86
33180,70646.64
33181,70646.64
33182,70646.64
33183,70646.64
33184,153147.64
33185,153147.64
33186,153147.64
33187,153147.64
33188,51370.17
33189,51370.17
33190,51370.17
33191,51370.17
33192,62995.92
33193,62995.92
33194,62995.92
33195,
33196,32808.09
33197,32808.09
33198,32808.09
33199,32808.09
33200,
33201,57246.8
33202,57246.8
33203,57246.8
33204,95596.35
33205,95596.35
33206,95596.35
33207,95596.35
33208,18754.65
33209,18754.65
33210,18754.65
33211,
33212,23987.59
33213,23987.59
33214,23987.59
33215,23987.59
33216,106949.49
33217,106949.49
33218,106949.49
33219,106949.49
33220,14528.81
33221,14528.81
33222,14528.81
33223,14528.81
33224,15217.59
33225,15217.59
33226,15217.59
33227,15217.59
33228,16701.96
33229,16701.96
33230,16701.96
33231,16701.96
33232,113284.84
33233,113284.84
33234,113284.84
33235,113284.84
33236,11032.075
33237,11032.075
33238,11032.075
33239,11032.075
33240,56070.92
33241,56070.92
33242,56070.92
33243,56070.92
33244,24460.96
33245,24460.96
33246,24460.96
33247,24460.96
33248,9269.99
33249,9269.99
33250,9269.99
33251,9269.99
33252,67039.6
33253,67039.6
33254,67039.6
33255,67039.6
33256,17328.675
33257,17328.675
33258,
33259,17328.675
33260,28378.94
33261,28378.94
33262,28378.94
33263,
33264,
33265,35342.98
33266,35342.98
33267,35342.98
33268,45764.14
33269,45764.14
33270,45764.14
33271,45764.14
33272,10186.26
33273,10186.26
33274,10186.26
33275,10186.26
33276,110557.08
33277,110557.08
33278,110557.08
33279,110557.08
33280,57303.36
33281,57303.36
33282,57303.36
33283,
33284,15618.52
33285,15618.52
33286,15618.52
33287,15618.52
33288,39477.34
33289,39477.34
33290,39477.34
33291,39477.34
33292,41435.26
33293,41435.26
33294,41435.26
33295,
33296,
33297,18124.175
33298,18124.175
33299,18124.175
33300,14417.71
33301,14417.71
33302,14417.71
33303,14417.71
33304,72629.12
33305,72629.12
33306,72629.12
33307,72629.12
33308,14702.05
33309,14702.05
33310,14702.05
33311,14702.05
33312,70968.06
33313,70968.06
33314,
33315,70968.06
33316,34058.47
33317,34058.47
33318,34058.47
33319,34058.47
33320,22914.66
33321,22914.66
33322,22914.66
33323,22914.66
33324,64175.56
33325,64175.56
33326,64175.56
33327,64175.56
33328,15971.515
33329,15971.515
33330,15971.515
33331,15971.515
33332,52837.29
33333,52837.29
33334,52837.29
33335,52837.29
33336,16406.08
33337,16406.08
33338,16406.08
33339,16406.08
33340,80633.22
33341,80633.22
33342,80633.22
33343,80633.22
33344,8787.9
33345,8787.9
33346,8787.9
33347,8787.9
33348,54265.54
33349,54265.54
33350,54265.54
33351,54265.54
33352,88296.18
33353,88296.18
33354,88296.18
33355,88296.18
33356,67408.06
33357,67408.06
33358,67408.06
33359,67408.06
33360,28274.64
33361,28274.64
33362,
33363,28274.64
33364,100697.64
33365,100697.64
33366,100697.64
33367,100697.64
33368,28378.53
33369,28378.53
33370,28378.53
33371,28378.53
33372,
33373,43171.59
33374,43171.59
33375,43171.59
33376,33717.92
33377,33717.92
33378,33717.92
33379,33717.92
33380,17055.61
33381,17055.61
33382,17055.61
33383,17055.61
33384,8392.645
33385,8392.645
33386,8392.645
33387,8392.645
33388,64845.8
33389,64845.8
33390,64845.8
33391,64845.8
33392,125027.24
33393,125027.24
33394,125027.24
33395,125027.24
33396,59375.22
33397,
33398,59375.22
33399,59375.22
33400,26305.91
33401,26305.91
33402,26305.91
33403,26305.91
33404,33799.36
33405,33799.36
33406,33799.36
33407,33799.36
33408,20886.73
33409,20886.73
33410,20886.73
33411,20886.73
33412,17640.42
33413,17640.42
33414,17640.42
33415,17640.42
33416,19850.31
33417,19850.31
33418,19850.31
33419,19850.31
33420,56622.3
33421,56622.3
33422,56622.3
33423,56622.3
33424,16540.95
33425,16540.95
33426,
33427,16540.95
33428,43269.35
33429,43269.35
33430,43269.35
33431,43269.35
33432,105596.28
33433,105596.28
33434,
33435,105596.28
33436,12928.24
33437,12928.24
33438,12928.24
33439,12928.24
33440,111404.52
33441,111404.52
33442,111404.52
33443,111404.52
33444,7110.93
33445,7110.93
33446,7110.93
33447,7110.93
33448,65536.74
33449,65536.74
33450,65536.74
33451,65536.74
33452,
33453,19200.08
33454,19200.08
33455,19200.08
33456,17645.66
33457,17645.66
33458,17645.66
33459,17645.66
33460,9311.995
33461,9311.995
33462,9311.995
33463,9311.995
33464,
33465,8139.495
33466,8139.495
33467,8139.495
33468,32757.76
33469,
33470,32757.76
33471,32757.76
33472,16596.385
33473,16596.385
33474,16596.385
33475,
33476,79630.14
33477,79630.14
33478,79630.14
33479,79630.14
33480,22222.15
33481,22222.15
33482,22222.15
33483,22222.15
33484,45472.2
33485,
33486,45472.2
33487,
33488,57953.82
33489,57953.82
33490,57953.82
33491,57953.82
33492,40369.07
33493,40369.07
33494,40369.07
33495,40369.07
33496,33181.3
33497,33181.3
33498,33181.3
33499,33181.3
33500,179166.48
33501,179166.48
33502,179166.48
33503,
33504,32972.8
33505,
33506,32972.8
33507,
33508,7632.555
33509,7632.555
33510,7632.555
33511,7632.555
33512,27223.1
33513,27223.1
33514,27223.1
33515,27223.1
33516,33574.44
33517,33574.44
33518,33574.44
33519,33574.44
33520,34798.82
33521,
33522,34798.82
33523,34798.82
33524,26460.7
33525,26460.7
33526,26460.7
33527,26460.7
33528,28975.42
33529,28975.42
33530,28975.42
33531,28975.42
33532,49405.92
33533,49405.92
33534,49405.92
33535,49405.92
33536,175972.0
33537,175972.0
33538,175972.0
33539,175972.0
33540,105151.32
33541,105151.32
33542,105151.32
33543,105151.32
33544,29902.72
33545,29902.72
33546,29902.72
33547,29902.72
33548,99573.12
33549,99573.12
33550,99573.12
33551,99573.12
33552,39453.74
33553,39453.74
33554,39453.74
33555,39453.74
33556,75988.68
33557,75988.68
33558,75988.68
33559,75988.68
33560,46256.34
33561,46256.34
33562,46256.34
33563,46256.34
33564,
33565,8057.43
33566,8057.43
33567,8057.43
33568,22815.0
33569,22815.0
33570,22815.0
33571,22815.0
33572,61350.48
33573,
33574,61350.48
33575,61350.48
33576,34700.16
33577,34700.16
33578,34700.16
33579,34700.16
33580,7788.985
33581,7788.985
33582,7788.985
33583,7788.985
33584,88165.12
33585,88165.12
33586,88165.12
33587,88165.12
33588,107591.79
33589,
33590,107591.79
33591,107591.79
33592,
33593,32394.38
33594,32394.38
33595,32394.38
33596,67082.16
33597,67082.16
33598,67082.16
33599,67082.16
33600,68367.8
33601,68367.8
33602,68367.8
33603,68367.8
33604,17670.52
33605,17670.52
33606,17670.52
33607,17670.52
33608,42337.39
33609,42337.39
33610,42337.39
33611,42337.39
33612,73530.48
33613,73530.48
33614,73530.48
33615,73530.48
33616,
33617,38269.83
33618,38269.83
33619,38269.83
33620,
33621,
33622,27240.07
33623,27240.07
33624,15120.0
33625,15120.0
33626,15120.0
33627,15120.0
33628,32377.38
33629,32377.38
33630,32377.38
